userId,productId,purchasedAt,quantity,unitPrice
USR01052,PRD00766,2023-03-20,3,1075.73
USR00147,PRD00475,2023-05-22,5,1164.06
USR00147,PRD02433,2022-02-10,2,1219.09
USR00147,PRD02899,2024-03-25,4,974.29
USR00694,PRD01961,2020-09-27,2,2138.59
USR00694,PRD00156,2025-12-30,3,2014.58
USR00694,PRD01225,2020-04-21,2,433.47
USR00694,PRD02506,2025-06-26,5,1991.79
USR00694,PRD00579,2022-02-18,3,2160.38
USR01024,PRD01027,2020-10-02,1,1441.14
USR01024,PRD01985,2023-07-08,5,1074.74
USR01024,PRD02751,2021-09-26,5,1003.01
USR00288,PRD01187,2022-09-03,3,1982.0
USR00288,PRD01115,2022-11-04,2,1017.36
USR00288,PRD01862,2022-03-12,1,288.35
USR00288,PRD00524,2025-06-28,1,589.97
USR00288,PRD02728,2021-07-25,4,2112.79
USR00447,PRD02868,2024-08-15,5,1148.19
USR00447,PRD01313,2024-02-19,4,1695.18
USR00447,PRD00023,2021-02-08,5,666.95
USR00074,PRD01505,2021-05-11,5,1489.92
USR00776,PRD01641,2022-03-03,2,1868.78
USR00783,PRD00493,2022-02-03,2,168.59
USR00783,PRD01305,2020-02-29,1,806.62
USR00783,PRD00439,2023-09-26,2,2169.0
USR00082,PRD00136,2025-11-13,1,1704.13
USR00082,PRD00829,2023-08-20,2,1848.45
USR00082,PRD01743,2022-05-25,5,1634.8
USR00168,PRD02450,2025-07-05,1,1698.5
USR01145,PRD00674,2022-12-09,3,896.12
USR00781,PRD00968,2025-12-15,5,1040.31
USR00781,PRD02837,2024-01-30,4,1965.69
USR00781,PRD01324,2025-10-11,3,2101.54
USR00781,PRD01731,2020-07-21,5,277.51
USR00887,PRD00233,2022-12-10,4,1483.1
USR00320,PRD00275,2025-11-15,1,302.47
USR00320,PRD01736,2022-01-03,2,1800.99
USR00320,PRD02459,2025-03-04,5,1988.74
USR00320,PRD01762,2024-06-14,2,1032.88
USR00320,PRD01969,2023-03-20,1,123.35
USR00670,PRD00135,2021-08-26,4,839.0
USR00670,PRD00194,2022-03-11,4,2011.43
USR00670,PRD00348,2022-02-22,1,1159.59
USR00172,PRD00381,2024-07-28,2,2071.95
USR00172,PRD01539,2022-04-21,1,1503.29
USR00172,PRD00199,2020-01-17,3,662.86
USR00172,PRD01540,2021-04-08,2,835.25
USR00172,PRD00108,2023-05-09,3,1349.55
USR01304,PRD01720,2025-03-19,5,1382.12
USR01304,PRD02074,2022-01-02,5,1203.34
USR01304,PRD02110,2020-04-08,2,448.56
USR00674,PRD01977,2020-02-13,2,1892.75
USR00674,PRD00177,2020-06-25,3,2105.43
USR00674,PRD01817,2020-11-17,3,1172.8
USR01333,PRD02016,2021-07-14,5,165.74
USR01333,PRD02395,2024-02-02,2,981.61
USR01333,PRD02120,2025-02-09,3,1130.28
USR01333,PRD02316,2022-07-22,3,143.55
USR01333,PRD01749,2025-07-28,4,2107.59
USR00368,PRD00946,2025-12-31,1,966.93
USR00368,PRD01592,2021-11-26,3,1500.18
USR01031,PRD00865,2021-05-03,1,601.85
USR01031,PRD02431,2020-07-05,5,1590.36
USR00317,PRD01713,2023-09-12,4,907.43
USR00317,PRD00567,2024-07-18,1,335.33
USR00317,PRD02669,2025-02-24,4,1597.91
USR00317,PRD02800,2022-08-09,5,458.3
USR00317,PRD01967,2022-05-14,5,1794.23
USR00482,PRD02208,2025-10-04,2,817.16
USR00482,PRD02901,2020-05-12,1,457.1
USR01500,PRD02765,2024-09-15,5,2224.0
USR00343,PRD02504,2024-04-23,1,2345.81
USR00343,PRD02856,2023-09-21,3,1647.43
USR00343,PRD00389,2021-05-27,2,2086.42
USR00343,PRD00564,2024-01-05,1,504.35
USR00343,PRD00985,2024-08-13,3,1702.62
USR00400,PRD01596,2025-04-12,4,1654.91
USR00400,PRD02220,2020-03-15,5,2166.35
USR00400,PRD01267,2023-11-05,1,1232.36
USR00065,PRD02700,2024-03-05,5,682.2
USR00065,PRD02708,2022-04-11,4,1785.14
USR00895,PRD00691,2023-04-21,2,962.41
USR00895,PRD01092,2022-03-05,4,970.61
USR00895,PRD00019,2023-07-09,2,621.6
USR00895,PRD01295,2022-09-26,2,8.27
USR01247,PRD01538,2024-01-24,3,2268.28
USR01247,PRD00405,2024-06-20,3,62.74
USR00086,PRD01234,2023-10-22,1,21.43
USR00086,PRD02181,2020-09-03,1,697.22
USR00086,PRD01569,2021-07-24,5,1959.69
USR00086,PRD02026,2024-10-02,4,728.81
USR01220,PRD00837,2025-06-04,2,1232.53
USR00624,PRD01560,2020-11-30,1,1061.2
USR00242,PRD00685,2023-07-27,4,295.85
USR00242,PRD02388,2022-09-19,3,1721.71
USR00242,PRD00208,2023-02-01,1,2042.36
USR00242,PRD02583,2023-07-11,2,2347.38
USR00405,PRD02629,2023-10-05,4,591.1
USR00405,PRD02989,2025-05-22,3,1899.45
USR00405,PRD00697,2023-01-16,3,727.34
USR00358,PRD00337,2020-01-29,2,80.56
USR00356,PRD01059,2023-04-22,2,1083.37
USR00356,PRD02459,2022-11-09,3,1988.74
USR00527,PRD01895,2021-10-14,5,1797.89
USR00527,PRD00355,2025-05-23,4,1866.59
USR00527,PRD01523,2020-12-06,5,1065.74
USR00625,PRD02404,2020-10-02,3,528.33
USR00625,PRD02250,2020-07-02,4,2465.61
USR00625,PRD00542,2025-09-30,4,922.82
USR00626,PRD00884,2022-03-14,2,983.68
USR00062,PRD01136,2025-05-27,4,2158.3
USR00788,PRD01311,2020-09-12,4,642.45
USR00788,PRD01595,2025-12-11,1,2354.16
USR00788,PRD00986,2025-01-29,4,544.62
USR00788,PRD02981,2020-06-04,2,1965.61
USR00788,PRD00062,2022-12-12,1,132.2
USR01135,PRD02279,2020-09-28,4,2280.28
USR01135,PRD02121,2025-10-27,2,1316.22
USR01135,PRD01876,2024-08-06,4,2117.64
USR01135,PRD01043,2024-02-01,2,2366.79
USR01135,PRD01712,2024-10-19,4,2013.12
USR00626,PRD02356,2025-02-20,2,965.34
USR00794,PRD02433,2022-04-03,1,1219.09
USR00794,PRD00787,2024-01-30,4,1386.67
USR01227,PRD02132,2024-10-28,2,1467.5
USR01227,PRD02649,2023-05-15,1,1297.95
USR01227,PRD00580,2025-10-30,3,1987.99
USR00755,PRD02175,2020-08-19,4,475.17
USR00755,PRD00335,2020-04-09,3,1932.08
USR00755,PRD02267,2021-04-28,4,1055.76
USR01434,PRD01790,2021-07-27,5,1964.77
USR01302,PRD01091,2023-08-24,5,1949.81
USR01377,PRD02269,2022-09-18,2,321.69
USR01377,PRD02450,2020-05-23,2,1698.5
USR01377,PRD02553,2023-11-01,1,2219.7
USR01377,PRD00519,2022-06-11,2,752.95
USR01377,PRD00259,2022-02-04,2,2332.31
USR00236,PRD00821,2021-03-26,4,621.05
USR00236,PRD02688,2023-12-28,3,2065.58
USR00236,PRD01564,2024-04-17,4,505.19
USR00236,PRD01386,2022-03-11,3,636.39
USR00780,PRD01340,2024-08-30,3,1765.77
USR00780,PRD02270,2020-04-27,3,657.97
USR00780,PRD00630,2023-04-14,3,396.59
USR00780,PRD00668,2020-01-02,4,1727.84
USR00780,PRD01843,2021-06-14,1,1348.55
USR01249,PRD02747,2023-03-16,5,874.25
USR01249,PRD02476,2023-11-26,5,2149.13
USR01117,PRD02232,2020-12-14,1,1451.61
USR01117,PRD01247,2025-05-28,3,2094.45
USR01117,PRD02523,2020-12-13,3,1848.21
USR01182,PRD01189,2023-05-02,5,1501.11
USR01182,PRD00464,2023-01-30,4,548.63
USR01182,PRD01561,2023-07-26,2,2369.21
USR00747,PRD00903,2021-06-22,5,376.5
USR00747,PRD02634,2025-08-18,5,733.22
USR00747,PRD02760,2022-08-24,3,1760.78
USR00747,PRD01125,2020-11-15,1,1295.24
USR00132,PRD02554,2023-09-10,5,94.46
USR00132,PRD00580,2022-07-26,1,1987.99
USR00132,PRD01067,2022-09-10,1,2064.7
USR00132,PRD01104,2025-08-19,3,721.73
USR00132,PRD02906,2024-08-11,1,1004.42
USR01320,PRD00809,2020-02-15,2,64.95
USR01320,PRD02838,2021-03-04,1,1620.47
USR01320,PRD00655,2020-05-12,5,931.97
USR00073,PRD00769,2024-03-15,1,1602.17
USR00073,PRD01094,2021-12-12,4,1048.73
USR00073,PRD02716,2021-05-28,5,1698.82
USR01388,PRD00603,2022-02-06,3,1240.13
USR00846,PRD02850,2024-12-05,3,1603.15
USR00846,PRD02703,2023-08-15,2,16.12
USR00405,PRD01238,2022-04-01,4,1048.76
USR00464,PRD01705,2023-02-04,2,919.14
USR00464,PRD01209,2023-08-24,1,258.55
USR00464,PRD02480,2025-10-22,5,1690.43
USR00163,PRD01980,2025-06-01,1,2359.04
USR00163,PRD01053,2023-12-28,5,53.14
USR00163,PRD00754,2024-08-28,2,1382.77
USR00163,PRD02023,2025-03-24,5,1753.99
USR00163,PRD02658,2023-06-19,5,1861.84
USR01031,PRD02119,2023-06-17,5,337.46
USR01031,PRD01868,2022-06-08,4,2468.1
USR01031,PRD02306,2024-07-08,3,156.83
USR00223,PRD02115,2022-05-02,2,1858.75
USR00223,PRD02304,2021-10-05,3,1910.6
USR00223,PRD01477,2022-01-07,4,1065.01
USR01213,PRD00847,2023-08-09,1,987.8
USR01213,PRD00101,2020-03-30,3,1490.83
USR01213,PRD01038,2022-07-08,3,166.36
USR01213,PRD00218,2021-08-14,4,1557.97
USR00782,PRD00768,2023-03-30,5,750.61
USR00782,PRD02475,2024-06-12,4,1437.46
USR00782,PRD00748,2025-01-27,2,524.48
USR00782,PRD01693,2025-05-10,5,633.26
USR01037,PRD01276,2025-09-29,2,743.62
USR01452,PRD01721,2021-05-23,2,755.04
USR01452,PRD00076,2025-08-09,4,1258.82
USR00729,PRD02096,2022-07-09,5,1356.89
USR00729,PRD02040,2021-05-30,2,1607.68
USR00729,PRD01966,2021-05-30,5,400.12
USR00729,PRD01296,2024-06-16,3,190.31
USR00729,PRD02028,2024-02-16,2,1869.91
USR01143,PRD02055,2025-05-06,3,97.17
USR01143,PRD02738,2020-11-28,3,2069.82
USR01041,PRD00640,2020-11-21,3,731.47
USR01041,PRD00197,2023-04-26,2,643.04
USR01041,PRD01745,2020-11-16,5,357.63
USR01041,PRD01671,2025-10-12,3,2137.53
USR01244,PRD02315,2025-06-05,4,2378.9
USR01244,PRD02088,2022-05-02,5,1493.77
USR01244,PRD00190,2023-04-25,4,564.49
USR01244,PRD00213,2025-07-19,4,334.48
USR01244,PRD00327,2025-02-08,4,771.72
USR00697,PRD01314,2025-03-23,4,2067.75
USR00251,PRD00077,2025-10-11,4,347.96
USR00251,PRD02597,2023-06-11,3,1206.28
USR00225,PRD01843,2021-09-12,4,1348.55
USR00225,PRD02559,2024-04-06,4,1040.11
USR00225,PRD01880,2023-07-12,5,413.0
USR00659,PRD00079,2025-03-05,2,2496.45
USR00710,PRD00980,2025-10-28,4,1257.15
USR00883,PRD01360,2023-06-21,3,630.03
USR00883,PRD00289,2022-07-18,4,1436.87
USR00883,PRD00552,2024-04-01,2,838.35
USR00883,PRD01328,2021-12-22,2,2400.75
USR00694,PRD00744,2020-05-20,1,2300.6
USR01376,PRD00248,2020-10-09,5,1864.6
USR01376,PRD01641,2025-05-10,4,1868.78
USR01376,PRD01173,2021-02-04,5,901.27
USR01376,PRD00862,2021-04-06,4,1431.19
USR01376,PRD01750,2020-11-01,4,575.31
USR01219,PRD00666,2022-11-16,2,1475.75
USR01219,PRD02730,2022-02-02,2,22.73
USR01219,PRD00180,2022-10-09,2,1424.59
USR01219,PRD01431,2020-08-22,2,1615.95
USR01219,PRD00159,2020-10-11,1,540.42
USR00423,PRD02922,2022-07-26,5,592.01
USR00423,PRD01897,2025-01-18,5,437.96
USR00423,PRD00340,2021-08-18,3,1712.26
USR00423,PRD00122,2024-04-05,2,725.47
USR00360,PRD00523,2020-09-03,5,850.56
USR01474,PRD01900,2022-08-15,1,2494.12
USR01474,PRD02227,2023-05-26,5,2255.34
USR00195,PRD02754,2024-06-24,5,2127.77
USR00195,PRD00719,2022-03-15,5,2350.76
USR00195,PRD01934,2021-05-22,2,517.53
USR00250,PRD01274,2025-01-29,3,2318.29
USR00402,PRD01810,2025-10-10,4,2140.87
USR00402,PRD02523,2020-01-12,4,1848.21
USR00402,PRD02765,2022-01-13,1,2224.0
USR00402,PRD02434,2022-10-11,1,972.31
USR00402,PRD00418,2024-07-12,1,362.59
USR00178,PRD00826,2025-07-02,4,2375.58
USR00178,PRD01440,2022-09-19,3,386.0
USR00178,PRD01425,2024-10-04,2,2458.69
USR00178,PRD00696,2022-06-28,1,376.3
USR01133,PRD02748,2024-11-18,5,2080.39
USR01133,PRD02051,2024-10-16,5,377.93
USR00141,PRD02754,2021-05-15,5,2127.77
USR00141,PRD01903,2024-12-11,1,1299.59
USR00141,PRD02235,2025-01-16,4,167.32
USR00141,PRD02665,2020-05-28,4,821.0
USR01371,PRD00090,2020-03-11,4,653.46
USR01371,PRD02074,2021-02-20,3,1203.34
USR01371,PRD01779,2025-02-16,5,389.98
USR01371,PRD02247,2022-12-27,4,242.0
USR01371,PRD01219,2023-09-25,2,169.96
USR00571,PRD02664,2022-04-09,5,1965.16
USR00571,PRD00299,2025-12-14,4,160.66
USR00571,PRD02838,2022-09-23,1,1620.47
USR00571,PRD01917,2021-06-24,2,936.89
USR01478,PRD02189,2021-09-13,1,1928.41
USR01478,PRD01779,2021-01-15,3,389.98
USR01478,PRD01059,2025-04-24,4,1083.37
USR01478,PRD00449,2023-06-19,5,547.88
USR01379,PRD02173,2020-01-01,4,879.95
USR01379,PRD01651,2021-09-22,4,755.14
USR01379,PRD02112,2025-09-16,5,2413.3
USR01379,PRD01030,2021-08-20,4,2176.82
USR01379,PRD02189,2022-09-26,4,1928.41
USR00316,PRD02187,2020-11-10,2,1924.71
USR00316,PRD01440,2024-07-08,4,386.0
USR00316,PRD01436,2023-01-02,4,62.03
USR00316,PRD00273,2022-10-12,3,453.8
USR01093,PRD02195,2020-04-24,3,532.02
USR01093,PRD00354,2022-06-22,1,1862.56
USR01366,PRD01664,2023-12-11,1,846.56
USR01366,PRD02621,2020-08-30,2,887.1
USR00456,PRD02912,2020-11-15,3,1526.16
USR01209,PRD00868,2020-10-20,3,499.76
USR01209,PRD02475,2025-10-03,2,1437.46
USR01209,PRD02875,2020-10-27,3,2448.18
USR01209,PRD01175,2020-03-05,5,1131.76
USR01262,PRD00019,2021-10-13,5,621.6
USR01262,PRD02056,2021-05-24,1,2364.79
USR00811,PRD00413,2020-07-24,5,2420.52
USR00811,PRD00489,2023-12-02,3,988.32
USR00811,PRD02876,2020-09-04,2,1105.03
USR00811,PRD01337,2022-01-16,1,20.7
USR00811,PRD02488,2023-08-05,4,2016.02
USR00861,PRD00268,2022-10-13,1,698.6
USR00861,PRD01619,2020-10-14,5,1999.6
USR00861,PRD02003,2021-11-07,5,708.1
USR00172,PRD02897,2020-02-06,5,747.67
USR00172,PRD02471,2023-06-10,4,2090.33
USR00349,PRD02097,2023-03-16,2,710.14
USR00349,PRD02528,2024-09-03,2,1890.55
USR00349,PRD02483,2024-11-27,2,1651.1
USR00349,PRD02029,2023-12-23,2,1533.15
USR00085,PRD01379,2023-09-06,3,1172.96
USR00085,PRD00519,2022-10-05,4,752.95
USR00085,PRD00831,2024-06-15,4,45.11
USR00085,PRD02998,2024-06-08,5,846.62
USR00348,PRD00782,2023-10-08,1,1751.53
USR00348,PRD00832,2022-12-01,1,322.32
USR00348,PRD01401,2023-12-18,2,1379.25
USR00348,PRD01709,2023-08-15,1,109.09
USR00297,PRD01436,2021-11-15,1,62.03
USR00297,PRD00861,2020-10-03,4,49.95
USR00409,PRD00489,2025-12-10,4,988.32
USR00409,PRD02105,2020-02-07,2,2189.72
USR01056,PRD02102,2023-07-11,5,564.11
USR01056,PRD01088,2023-10-21,4,805.3
USR01056,PRD02103,2023-04-25,2,889.28
USR01056,PRD00945,2022-12-23,1,2077.89
USR00659,PRD00775,2025-11-07,3,119.99
USR00659,PRD02790,2024-11-12,5,676.11
USR00951,PRD02009,2022-08-24,1,510.86
USR00951,PRD02097,2023-05-05,4,710.14
USR00951,PRD00926,2025-06-03,1,1523.96
USR00951,PRD01814,2020-09-15,1,591.37
USR00951,PRD00204,2025-09-30,2,202.3
USR01001,PRD00904,2022-06-29,1,1714.43
USR01001,PRD00343,2022-01-11,4,2035.01
USR00710,PRD02645,2023-09-23,2,681.92
USR00710,PRD01040,2020-05-22,4,1192.29
USR00710,PRD01045,2024-05-29,4,2047.52
USR00710,PRD01391,2020-04-15,2,581.01
USR00411,PRD00615,2025-12-20,2,1545.19
USR00411,PRD02083,2021-03-14,4,2284.15
USR00411,PRD00722,2020-07-14,5,2242.86
USR00888,PRD00364,2025-08-14,1,2285.71
USR00888,PRD00913,2023-06-28,4,2115.94
USR01036,PRD00582,2023-08-28,2,1471.64
USR00383,PRD01680,2021-12-21,2,1219.55
USR00383,PRD02271,2025-05-09,4,2298.78
USR00383,PRD02312,2024-08-24,3,2087.02
USR00383,PRD01027,2020-12-25,3,1441.14
USR00383,PRD00919,2020-02-09,5,2438.95
USR00782,PRD02589,2021-12-12,3,295.53
USR00782,PRD02445,2022-12-11,1,1034.41
USR01056,PRD01138,2021-09-26,5,2106.86
USR00097,PRD02852,2025-05-30,2,632.35
USR00097,PRD00397,2022-12-28,4,676.74
USR00097,PRD00112,2022-05-25,2,2292.39
USR00097,PRD02110,2023-01-27,3,448.56
USR00002,PRD00322,2025-02-26,1,409.18
USR00003,PRD02154,2025-10-28,1,392.07
USR00004,PRD01087,2021-09-16,1,2275.64
USR00005,PRD01097,2022-03-23,1,1955.56
USR00006,PRD01329,2025-01-17,1,2154.64
USR00007,PRD00079,2025-06-13,1,2496.45
USR00008,PRD01058,2023-11-15,1,1884.44
USR00009,PRD00455,2025-12-07,1,1927.22
USR00011,PRD01195,2024-01-20,1,730.03
USR00012,PRD01435,2022-04-21,1,1317.8
USR00013,PRD02456,2024-11-01,1,1509.72
USR00016,PRD01626,2025-12-12,1,2071.99
USR00017,PRD02088,2022-02-10,1,1493.77
USR00018,PRD00337,2024-01-30,1,80.56
USR00019,PRD01498,2024-04-26,1,510.48
USR00020,PRD00694,2022-07-27,1,2313.77
USR00021,PRD02529,2024-07-27,1,498.93
USR00022,PRD00986,2022-07-26,1,544.62
USR00023,PRD01907,2022-04-02,1,990.6
USR00024,PRD01996,2021-09-26,1,729.04
USR00026,PRD01309,2025-05-17,1,1498.79
USR00027,PRD01841,2023-06-29,1,907.45
USR00031,PRD00806,2021-02-06,1,505.15
USR00032,PRD01792,2022-04-22,1,280.61
USR00033,PRD02257,2023-02-05,1,207.48
USR00035,PRD01488,2024-07-27,1,805.97
USR00036,PRD02926,2023-02-21,1,2327.97
USR00037,PRD00279,2024-10-07,1,378.39
USR00038,PRD02407,2025-10-31,1,1172.95
USR00039,PRD00167,2024-01-11,1,2121.45
USR00041,PRD00234,2023-03-04,1,2028.95
USR00042,PRD00961,2024-07-18,1,713.8
USR00044,PRD01256,2021-11-26,1,507.54
USR00045,PRD02914,2022-12-03,1,2489.09
USR00046,PRD02246,2023-08-29,1,101.54
USR00047,PRD02479,2023-08-19,1,2218.37
USR00049,PRD01798,2021-11-29,1,1615.16
USR00052,PRD01543,2022-01-03,1,222.97
USR00053,PRD01405,2024-08-08,1,426.61
USR00054,PRD02007,2023-05-02,1,1624.28
USR00056,PRD00637,2021-09-28,1,1045.87
USR00057,PRD02325,2023-10-21,1,828.1
USR00058,PRD02055,2021-11-29,1,97.17
USR00059,PRD01144,2023-11-17,1,1349.14
USR00060,PRD02483,2025-07-26,1,1651.1
USR00063,PRD00374,2024-02-01,1,1514.58
USR00064,PRD00564,2022-09-07,1,504.35
USR00066,PRD01324,2023-01-13,1,2101.54
USR00067,PRD00931,2025-01-04,1,857.66
USR00069,PRD01819,2021-12-18,1,847.2
USR00070,PRD01152,2025-05-02,1,1092.37
USR00071,PRD00631,2021-03-21,1,45.63
USR00075,PRD00228,2024-06-01,1,682.53
USR00077,PRD00673,2024-11-02,1,1860.42
USR00078,PRD02919,2024-05-10,1,2123.44
USR00079,PRD02454,2023-04-27,1,1411.63
USR00080,PRD02591,2024-08-12,1,1692.59
USR00081,PRD02697,2024-05-28,1,125.37
USR00083,PRD01413,2021-11-16,1,1666.28
USR00084,PRD02205,2021-01-13,1,30.56
USR00087,PRD02047,2021-03-18,1,661.97
USR00088,PRD01977,2025-01-28,1,1892.75
USR00091,PRD02717,2025-09-20,1,2277.66
USR00092,PRD01877,2021-05-22,1,74.08
USR00093,PRD02133,2023-12-09,1,1661.18
USR00094,PRD00377,2022-11-29,1,1725.22
USR00095,PRD02171,2022-10-08,1,1290.46
USR00096,PRD02226,2024-12-21,1,1013.82
USR00098,PRD02821,2024-12-25,1,1401.1
USR00099,PRD00674,2021-10-30,1,896.12
USR00100,PRD01884,2024-04-18,1,632.7
USR00101,PRD02864,2022-02-26,1,474.75
USR00102,PRD01482,2023-03-27,1,2345.7
USR00104,PRD00587,2022-11-18,1,1906.41
USR00105,PRD01467,2024-04-24,1,110.02
USR00108,PRD00383,2023-05-13,1,841.38
USR00109,PRD01358,2022-09-26,1,358.03
USR00110,PRD00785,2022-06-22,1,1539.27
USR00112,PRD02511,2025-02-06,1,1194.88
USR00113,PRD01666,2023-08-06,1,309.01
USR00114,PRD00237,2024-06-08,1,1189.04
USR00115,PRD02710,2023-10-03,1,1413.84
USR00116,PRD00939,2023-11-04,1,306.95
USR00117,PRD02489,2022-02-25,1,683.92
USR00119,PRD02589,2024-03-20,1,295.53
USR00120,PRD00391,2024-10-01,1,2278.87
USR00121,PRD00376,2025-04-13,1,1811.78
USR00123,PRD00617,2025-07-08,1,167.82
USR00124,PRD02096,2021-07-08,1,1356.89
USR00125,PRD00426,2021-02-09,1,907.21
USR00126,PRD00451,2024-02-22,1,2282.62
USR00127,PRD00132,2025-07-21,1,2444.56
USR00128,PRD00355,2022-04-24,1,1866.59
USR00129,PRD02759,2023-11-15,1,1063.75
USR00130,PRD02628,2024-08-20,1,1035.94
USR00133,PRD00167,2023-01-12,1,2121.45
USR00134,PRD02631,2021-10-19,1,1390.33
USR00139,PRD00064,2023-05-02,1,1828.74
USR00140,PRD00794,2022-11-28,1,2298.78
USR00143,PRD02030,2021-10-10,1,975.21
USR00144,PRD02704,2022-07-12,1,1969.88
USR00145,PRD01014,2022-08-25,1,539.73
USR00148,PRD01102,2021-03-06,1,1531.87
USR00149,PRD01037,2025-10-19,1,1525.73
USR00150,PRD02884,2024-01-05,1,462.35
USR00152,PRD02305,2021-03-03,1,1926.51
USR00154,PRD00731,2021-07-02,1,569.92
USR00155,PRD01844,2025-09-05,1,1266.92
USR00156,PRD01824,2021-12-27,1,2297.8
USR00157,PRD00245,2023-07-26,1,1425.43
USR00159,PRD01157,2025-10-26,1,1185.46
USR00160,PRD01228,2023-09-16,1,2441.98
USR00161,PRD00535,2025-10-20,1,2121.16
USR00162,PRD02687,2025-02-21,1,1216.66
USR00164,PRD00574,2023-08-29,1,1243.34
USR00165,PRD01782,2024-09-04,1,1745.97
USR00166,PRD01059,2022-05-23,1,1083.37
USR00167,PRD02346,2021-05-15,1,1703.5
USR00169,PRD00457,2023-08-26,1,742.61
USR00170,PRD00740,2021-12-07,1,726.87
USR00171,PRD02298,2022-04-20,1,1545.09
USR00173,PRD01827,2022-10-30,1,1873.13
USR00177,PRD00491,2024-03-31,1,148.54
USR00179,PRD02189,2024-12-02,1,1928.41
USR00180,PRD02886,2024-12-07,1,2280.51
USR00181,PRD00552,2025-08-21,1,838.35
USR00182,PRD02613,2025-06-26,1,1432.57
USR00183,PRD02688,2024-08-01,1,2065.58
USR00184,PRD02090,2025-04-10,1,1471.96
USR00185,PRD01845,2021-01-17,1,1701.62
USR00186,PRD01044,2023-12-19,1,2485.3
USR00188,PRD01343,2024-05-09,1,264.48
USR00189,PRD01422,2024-05-28,1,433.72
USR00191,PRD00816,2023-12-16,1,1374.54
USR00193,PRD02311,2023-10-17,1,1081.84
USR00194,PRD02260,2023-09-04,1,410.39
USR00198,PRD00620,2025-05-25,1,2398.7
USR00199,PRD01537,2021-08-04,1,965.6
USR00201,PRD02492,2025-10-07,1,2228.55
USR00202,PRD01773,2024-04-03,1,1553.38
USR00203,PRD01984,2025-02-27,1,1815.88
USR00204,PRD00302,2025-01-15,1,2205.63
USR00205,PRD01637,2023-12-19,1,1745.66
USR00206,PRD01827,2024-12-10,1,1873.13
USR00208,PRD02033,2025-12-01,1,1598.54
USR00210,PRD01409,2022-06-27,1,606.59
USR00211,PRD02983,2021-08-31,1,1730.57
USR00212,PRD00352,2023-11-23,1,2219.33
USR00213,PRD01207,2025-03-12,1,2062.77
USR00214,PRD02044,2023-03-23,1,1210.84
USR00215,PRD00685,2024-04-28,1,295.85
USR00216,PRD01814,2024-09-05,1,591.37
USR00218,PRD01062,2024-03-19,1,978.9
USR00220,PRD01032,2024-07-03,1,1213.97
USR00222,PRD01836,2025-03-04,1,821.39
USR00224,PRD02501,2021-07-10,1,2182.41
USR00226,PRD01664,2025-01-15,1,846.56
USR00227,PRD00480,2023-09-17,1,2056.5
USR00228,PRD00328,2025-04-30,1,430.95
USR00231,PRD00001,2022-01-02,1,846.53
USR00233,PRD02867,2023-06-17,1,624.59
USR00234,PRD01761,2025-07-19,1,853.01
USR00235,PRD02646,2022-05-19,1,2023.6
USR00237,PRD00062,2024-04-23,1,132.2
USR00239,PRD00207,2021-08-17,1,965.09
USR00240,PRD02578,2025-05-11,1,473.88
USR00241,PRD01470,2023-09-26,1,2491.62
USR00243,PRD00925,2025-02-04,1,2482.92
USR00244,PRD00042,2022-08-27,1,1542.26
USR00245,PRD01469,2021-10-31,1,270.01
USR00247,PRD00770,2021-06-18,1,708.55
USR00249,PRD02413,2021-07-24,1,376.04
USR00252,PRD00824,2022-06-09,1,641.34
USR00253,PRD02714,2022-03-07,1,1151.12
USR00254,PRD02983,2023-09-25,1,1730.57
USR00255,PRD01285,2025-08-01,1,285.62
USR00256,PRD01984,2022-08-17,1,1815.88
USR00257,PRD01678,2025-10-01,1,1105.32
USR00258,PRD02008,2025-08-27,1,651.65
USR00259,PRD01537,2023-02-17,1,965.6
USR00260,PRD01307,2025-07-12,1,2251.64
USR00262,PRD01230,2021-10-26,1,263.01
USR00263,PRD00251,2025-12-21,1,1810.25
USR00264,PRD02474,2024-01-01,1,2131.4
USR00265,PRD01636,2023-02-13,1,1668.6
USR00266,PRD01605,2025-07-07,1,2472.28
USR00267,PRD01168,2022-12-06,1,36.48
USR00269,PRD00248,2023-06-19,1,1864.6
USR00270,PRD00149,2023-10-11,1,1312.42
USR00271,PRD00806,2021-08-21,1,505.15
USR00273,PRD02104,2021-05-09,1,1426.68
USR00274,PRD01256,2022-07-04,1,507.54
USR00275,PRD02954,2021-11-30,1,470.97
USR00276,PRD00294,2021-02-23,1,1873.59
USR00277,PRD00652,2024-10-08,1,1254.65
USR00279,PRD00002,2024-04-20,1,326.6
USR00280,PRD00154,2024-07-15,1,2256.27
USR00281,PRD00370,2023-03-23,1,2178.57
USR00283,PRD01939,2022-08-13,1,423.48
USR00284,PRD01255,2022-03-06,1,6.4
USR00285,PRD01560,2024-12-02,1,1061.2
USR00286,PRD00367,2024-06-20,1,1219.08
USR00287,PRD00923,2022-10-28,1,2325.0
USR00289,PRD00814,2023-12-06,1,1308.49
USR00290,PRD01321,2023-11-16,1,648.67
USR00291,PRD00522,2022-08-29,1,1722.09
USR00292,PRD00053,2023-06-02,1,164.87
USR00293,PRD02132,2022-11-30,1,1467.5
USR00295,PRD02274,2024-02-25,1,1603.71
USR00296,PRD02369,2024-08-27,1,248.78
USR00298,PRD00854,2024-11-18,1,1121.63
