userId,productId,viewedAt,duration,source
USR00724,PRD00647,2021-06-04,393,recommendation
USR00724,PRD02903,2023-05-06,439,direct
USR00724,PRD01847,2021-07-27,260,recommendation
USR00725,PRD02476,2023-12-26,431,homepage
USR00725,PRD01237,2023-12-27,140,social
USR00725,PRD02756,2022-01-06,193,social
USR00726,PRD00928,2021-09-28,171,direct
USR00726,PRD01891,2025-04-10,116,search
USR00726,PRD01306,2021-09-21,217,direct
USR00726,PRD01422,2025-01-27,507,social
USR00726,PRD00290,2022-08-07,570,search
USR00727,PRD00737,2025-06-12,42,recommendation
USR00728,PRD00051,2022-11-19,532,homepage
USR00728,PRD02028,2024-10-11,73,recommendation
USR00728,PRD00056,2022-06-19,121,direct
USR00728,PRD02271,2024-11-08,428,direct
USR00728,PRD02403,2021-04-29,361,email
USR00729,PRD02055,2021-02-03,308,search
USR00729,PRD00074,2022-09-18,377,recommendation
USR00729,PRD00743,2025-08-29,388,homepage
USR00729,PRD01678,2022-10-04,289,email
USR00730,PRD01653,2023-09-30,187,email
USR00731,PRD01020,2022-08-29,387,social
USR00731,PRD00038,2024-03-19,448,direct
USR00731,PRD02526,2023-04-22,251,search
USR00731,PRD02352,2022-10-09,415,ad
USR00732,PRD01483,2022-10-20,58,direct
USR00732,PRD00824,2023-06-26,415,direct
USR00732,PRD01241,2025-02-21,501,social
USR00732,PRD02378,2021-08-22,238,homepage
USR00732,PRD02511,2021-01-31,12,email
USR00732,PRD01231,2023-06-11,171,social
USR00732,PRD01649,2024-03-15,112,search
USR00732,PRD00226,2025-12-12,344,ad
USR00733,PRD01706,2024-08-12,554,homepage
USR00734,PRD02052,2024-11-16,493,email
USR00734,PRD01576,2023-03-22,203,search
USR00734,PRD01788,2021-06-01,570,direct
USR00734,PRD01792,2025-12-23,262,direct
USR00734,PRD00210,2023-02-02,259,email
USR00734,PRD01727,2023-06-25,39,direct
USR00735,PRD00339,2022-10-18,122,search
USR00735,PRD01633,2021-07-02,186,ad
USR00735,PRD02676,2024-11-07,348,homepage
USR00735,PRD00254,2023-04-08,68,recommendation
USR00735,PRD01839,2024-05-05,233,recommendation
USR00736,PRD02843,2021-12-29,70,direct
USR00736,PRD01201,2023-10-27,558,recommendation
USR00737,PRD01108,2022-11-27,505,direct
USR00737,PRD02332,2025-12-10,337,email
USR00738,PRD01413,2023-05-12,38,email
USR00739,PRD01912,2023-06-19,90,ad
USR00739,PRD00491,2023-11-04,557,homepage
USR00739,PRD02648,2022-06-01,171,search
USR00739,PRD01305,2025-07-10,130,homepage
USR00740,PRD02899,2022-04-28,171,homepage
USR00740,PRD00036,2023-04-01,120,social
USR00740,PRD01034,2024-10-28,113,email
USR00740,PRD00951,2023-09-03,111,recommendation
USR00740,PRD02669,2022-06-08,194,search
USR00740,PRD01183,2025-09-03,28,homepage
USR00741,PRD02435,2021-12-14,70,direct
USR00742,PRD02990,2021-09-23,518,homepage
USR00743,PRD02102,2023-05-12,197,direct
USR00743,PRD02805,2023-02-02,330,email
USR00743,PRD02786,2025-05-18,509,direct
USR00743,PRD01288,2022-06-17,197,direct
USR00743,PRD01859,2025-11-13,188,social
USR00744,PRD01185,2021-05-12,174,ad
USR00744,PRD01325,2025-01-14,184,search
USR00744,PRD00330,2025-02-16,126,ad
USR00744,PRD02848,2023-03-22,455,direct
USR00744,PRD00778,2025-10-28,410,email
USR00744,PRD01517,2022-07-12,8,direct
USR00745,PRD00176,2022-07-25,206,social
USR00746,PRD01353,2022-01-11,422,ad
USR00746,PRD02141,2022-08-09,91,social
USR00746,PRD01761,2025-01-18,33,recommendation
USR00746,PRD00825,2024-06-17,45,ad
USR00746,PRD00186,2024-06-29,6,ad
USR00746,PRD01477,2024-02-26,288,social
USR00746,PRD00379,2022-05-16,427,direct
USR00747,PRD01713,2025-04-23,329,email
USR00747,PRD01407,2023-04-19,410,email
USR00747,PRD00981,2022-02-11,51,direct
USR00747,PRD02264,2021-01-20,172,recommendation
USR00747,PRD01046,2022-03-16,484,homepage
USR00747,PRD00418,2025-10-28,405,email
USR00748,PRD02499,2023-10-24,477,recommendation
USR00748,PRD00512,2025-02-23,322,direct
USR00748,PRD01629,2022-06-22,410,search
USR00748,PRD02861,2025-10-10,409,homepage
USR00748,PRD01292,2024-12-31,77,search
USR00748,PRD01101,2024-01-25,184,ad
USR00748,PRD02066,2021-04-19,80,direct
USR00749,PRD01175,2022-12-14,316,email
USR00749,PRD02467,2023-04-01,417,homepage
USR00749,PRD01740,2022-08-25,554,social
USR00749,PRD02606,2023-09-10,209,direct
USR00749,PRD00023,2021-08-03,194,homepage
USR00749,PRD00261,2025-08-21,585,recommendation
USR00749,PRD02564,2025-11-19,409,email
USR00749,PRD00662,2023-03-26,590,email
USR00750,PRD01468,2022-02-27,404,ad
USR00750,PRD00085,2023-04-19,292,social
USR00750,PRD01611,2024-08-20,146,search
USR00750,PRD02316,2023-09-16,445,recommendation
USR00750,PRD02982,2025-10-11,521,social
USR00750,PRD01636,2024-09-08,32,direct
USR00751,PRD02954,2025-10-03,177,recommendation
USR00751,PRD00496,2024-08-04,89,homepage
USR00752,PRD02535,2023-12-02,516,email
USR00752,PRD00709,2025-03-24,512,search
USR00752,PRD02351,2025-12-18,276,search
USR00752,PRD01557,2024-02-10,320,search
USR00753,PRD02775,2021-05-25,378,email
USR00753,PRD02796,2022-01-27,439,homepage
USR00753,PRD01471,2023-04-26,85,ad
USR00753,PRD02469,2025-03-23,47,email
USR00753,PRD00587,2024-08-06,558,homepage
USR00753,PRD01584,2021-01-29,39,email
USR00753,PRD01302,2021-08-19,116,email
USR00754,PRD02955,2022-03-29,101,recommendation
USR00755,PRD00967,2024-08-16,482,recommendation
USR00755,PRD02633,2024-04-15,155,email
USR00756,PRD02637,2025-02-09,163,email
USR00756,PRD01077,2021-05-04,275,search
USR00757,PRD02386,2024-01-27,176,direct
USR00757,PRD00103,2024-07-18,439,homepage
USR00757,PRD01009,2021-07-15,341,direct
USR00757,PRD00244,2023-04-22,499,social
USR00757,PRD00698,2023-05-06,283,homepage
USR00757,PRD00048,2024-10-26,463,search
USR00757,PRD00716,2021-06-02,106,homepage
USR00757,PRD02565,2025-10-14,535,email
USR00758,PRD00655,2025-08-25,466,search
USR00758,PRD02140,2022-04-24,474,direct
USR00759,PRD02943,2024-07-29,345,ad
USR00759,PRD00805,2025-04-16,313,social
USR00760,PRD00392,2022-02-17,320,ad
USR00760,PRD02588,2021-03-15,550,ad
USR00760,PRD00798,2024-03-08,483,recommendation
USR00760,PRD02686,2023-07-25,92,homepage
USR00760,PRD02939,2022-08-13,388,recommendation
USR00760,PRD00580,2021-11-09,385,ad
USR00760,PRD02039,2023-06-09,339,search
USR00760,PRD00168,2025-10-19,480,recommendation
USR00761,PRD02495,2021-07-20,297,homepage
USR00761,PRD00760,2022-04-11,291,email
USR00761,PRD00348,2025-12-01,61,recommendation
USR00761,PRD01894,2025-08-17,264,search
USR00761,PRD01827,2024-06-23,217,direct
USR00762,PRD00349,2024-08-20,359,recommendation
USR00762,PRD01233,2021-03-27,573,email
USR00762,PRD01059,2025-05-18,120,social
USR00763,PRD01669,2021-08-23,526,social
USR00763,PRD00023,2022-11-21,153,email
USR00763,PRD02350,2025-09-15,580,direct
USR00764,PRD01175,2024-01-29,533,email
USR00764,PRD00312,2021-01-23,426,social
USR00765,PRD02907,2025-08-28,404,homepage
USR00765,PRD01330,2025-09-14,83,recommendation
USR00765,PRD01618,2022-12-13,547,social
USR00765,PRD02885,2022-01-15,407,ad
USR00765,PRD02544,2025-06-12,407,homepage
USR00765,PRD00309,2023-06-16,494,email
USR00766,PRD02138,2021-06-27,243,search
USR00766,PRD01541,2021-09-10,169,search
USR00767,PRD01682,2023-11-02,249,recommendation
USR00767,PRD00658,2022-03-17,117,social
USR00767,PRD01786,2023-05-22,48,search
USR00768,PRD02748,2023-11-10,502,ad
USR00768,PRD02750,2022-09-09,319,ad
USR00768,PRD01459,2022-05-12,105,search
USR00768,PRD00118,2021-11-13,10,homepage
USR00768,PRD01647,2023-03-18,519,recommendation
USR00768,PRD00025,2025-07-04,497,recommendation
USR00769,PRD02529,2025-02-25,579,homepage
USR00769,PRD02091,2025-07-27,456,ad
USR00770,PRD01003,2021-09-10,548,email
USR00770,PRD02306,2024-01-19,454,social
USR00770,PRD00282,2021-06-04,112,ad
USR00770,PRD00886,2022-01-15,454,ad
USR00770,PRD02265,2025-09-19,365,direct
USR00770,PRD02259,2024-10-11,195,search
USR00770,PRD00134,2023-05-19,168,email
USR00770,PRD00335,2025-07-08,136,email
USR00771,PRD01157,2021-02-11,517,direct
USR00771,PRD02560,2025-09-13,178,direct
USR00771,PRD01554,2025-08-13,35,homepage
USR00772,PRD02753,2025-03-12,171,recommendation
USR00772,PRD02520,2025-10-29,562,ad
USR00772,PRD02040,2025-08-07,148,recommendation
USR00772,PRD02413,2022-10-12,520,search
USR00772,PRD01762,2024-05-30,375,homepage
USR00772,PRD00046,2021-10-17,53,direct
USR00772,PRD00885,2022-03-03,71,direct
USR00773,PRD01239,2021-08-30,242,social
USR00773,PRD00823,2023-11-17,368,search
USR00773,PRD00878,2023-07-30,586,email
USR00773,PRD00044,2022-01-26,334,recommendation
USR00773,PRD02395,2021-08-06,375,direct
USR00773,PRD02034,2022-10-22,120,recommendation
USR00774,PRD01120,2022-06-05,315,ad
USR00775,PRD02611,2022-02-27,508,email
USR00775,PRD00249,2025-05-28,67,email
USR00775,PRD01941,2023-07-26,250,homepage
USR00775,PRD00025,2023-03-06,417,recommendation
USR00775,PRD01410,2023-05-12,191,search
USR00775,PRD00578,2023-02-19,103,homepage
USR00776,PRD00343,2023-03-21,314,search
USR00776,PRD01014,2021-11-16,279,social
USR00776,PRD01861,2024-07-04,207,recommendation
USR00776,PRD01891,2021-02-22,47,ad
USR00776,PRD00151,2025-05-30,480,search
USR00776,PRD00386,2025-11-30,445,direct
USR00776,PRD02368,2025-11-04,90,email
USR00776,PRD01142,2021-07-24,579,email
USR00777,PRD00375,2024-08-08,291,social
USR00777,PRD01793,2025-02-06,213,search
USR00777,PRD01162,2024-09-10,441,ad
USR00777,PRD00023,2021-08-30,55,recommendation
USR00777,PRD01820,2023-01-17,504,ad
USR00777,PRD01494,2022-02-02,81,ad
USR00777,PRD01280,2024-08-08,246,search
USR00778,PRD01924,2025-04-05,70,search
USR00778,PRD00164,2023-03-15,345,social
USR00779,PRD02166,2022-12-20,147,email
USR00779,PRD01875,2024-09-28,151,social
USR00779,PRD00754,2023-11-22,586,email
USR00779,PRD01394,2023-10-25,381,ad
USR00780,PRD00391,2025-01-31,142,direct
USR00780,PRD02992,2021-12-02,277,recommendation
USR00780,PRD02494,2022-07-24,540,direct
USR00780,PRD02072,2023-10-02,64,direct
USR00780,PRD02869,2024-04-24,223,recommendation
USR00780,PRD01656,2023-07-16,306,direct
USR00781,PRD02077,2022-08-03,451,social
USR00781,PRD00028,2024-05-04,208,direct
USR00781,PRD01549,2024-09-23,254,email
USR00781,PRD01647,2021-12-20,68,recommendation
USR00781,PRD01845,2025-02-15,22,ad
USR00782,PRD00684,2023-07-15,564,email
USR00782,PRD01819,2025-04-09,125,direct
USR00782,PRD00263,2022-01-19,478,social
USR00782,PRD00286,2023-02-18,124,homepage
USR00782,PRD00422,2023-03-01,519,social
USR00783,PRD00880,2024-05-05,582,search
USR00783,PRD00472,2024-11-05,458,social
USR00784,PRD01331,2023-05-18,397,recommendation
USR00784,PRD01867,2021-11-17,42,search
USR00784,PRD01846,2024-12-17,94,direct
USR00784,PRD00649,2025-03-30,52,social
USR00784,PRD00287,2022-04-15,257,direct
USR00784,PRD00715,2022-08-04,121,ad
USR00785,PRD01312,2022-08-07,584,email
USR00785,PRD00019,2021-07-15,216,homepage
USR00785,PRD01263,2024-01-03,379,ad
USR00786,PRD01601,2023-12-12,107,social
USR00786,PRD00236,2024-04-09,554,email
USR00786,PRD01875,2025-08-11,441,email
USR00786,PRD01181,2024-03-08,427,email
USR00787,PRD02323,2025-01-09,271,ad
USR00787,PRD02035,2025-09-05,98,homepage
USR00788,PRD00171,2024-11-20,591,homepage
USR00788,PRD01935,2021-05-04,44,social
USR00788,PRD00436,2021-06-17,122,email
USR00788,PRD02990,2022-10-09,207,ad
USR00788,PRD01950,2023-09-07,341,recommendation
USR00788,PRD01717,2025-12-19,182,social
USR00789,PRD00162,2023-03-21,112,email
USR00789,PRD02706,2022-02-25,193,direct
USR00789,PRD02061,2025-12-14,216,social
USR00789,PRD01695,2023-10-02,460,recommendation
USR00789,PRD02809,2025-08-08,513,homepage
USR00790,PRD01042,2021-02-02,480,direct
USR00790,PRD00453,2022-09-03,592,direct
USR00790,PRD02407,2025-02-13,86,social
USR00790,PRD02485,2024-10-18,107,email
USR00790,PRD00650,2021-07-11,377,homepage
USR00790,PRD02464,2025-05-25,247,social
USR00791,PRD00923,2025-06-09,107,recommendation
USR00791,PRD00263,2025-02-07,9,recommendation
USR00791,PRD02645,2023-03-09,559,email
USR00792,PRD01435,2025-04-19,430,search
USR00792,PRD00588,2022-01-17,11,ad
USR00793,PRD01759,2025-01-09,464,search
USR00793,PRD01315,2023-01-23,385,email
USR00793,PRD01393,2021-01-30,271,direct
USR00793,PRD01569,2023-06-25,397,recommendation
USR00793,PRD01392,2021-03-16,358,ad
USR00793,PRD01791,2021-04-18,356,direct
USR00793,PRD01895,2021-10-01,227,email
USR00794,PRD01959,2022-09-19,573,homepage
USR00794,PRD00006,2024-06-09,134,social
USR00794,PRD00045,2023-09-12,437,email
USR00794,PRD00331,2024-12-04,311,direct
USR00794,PRD02917,2023-06-15,166,homepage
USR00795,PRD00436,2021-08-24,529,homepage
USR00795,PRD02687,2024-11-28,176,homepage
USR00795,PRD01107,2025-11-12,564,social
USR00795,PRD01271,2025-06-07,355,social
USR00795,PRD00485,2024-05-02,331,direct
USR00795,PRD00739,2025-12-02,459,email
USR00796,PRD00311,2025-11-03,245,search
USR00796,PRD01423,2021-09-07,464,email
USR00797,PRD02051,2024-01-26,157,homepage
USR00797,PRD01464,2023-01-08,84,homepage
USR00797,PRD01457,2022-02-12,186,email
USR00797,PRD01442,2024-04-23,147,homepage
USR00797,PRD01438,2021-06-12,296,search
USR00797,PRD00914,2023-10-29,68,social
USR00797,PRD02933,2025-01-12,490,ad
USR00797,PRD02284,2025-12-10,479,social
USR00798,PRD00258,2024-09-09,311,direct
USR00798,PRD01487,2022-05-21,518,ad
USR00798,PRD02284,2022-10-03,188,social
USR00798,PRD00884,2023-12-20,394,ad
USR00798,PRD01553,2022-05-29,478,search
USR00798,PRD02612,2024-04-13,525,ad
USR00799,PRD00986,2023-05-14,477,social
USR00799,PRD01042,2022-03-23,197,social
USR00799,PRD01315,2024-08-31,585,recommendation
USR00799,PRD02983,2023-02-20,286,homepage
USR00799,PRD00577,2022-04-12,81,recommendation
USR00799,PRD01198,2024-04-04,47,social
USR00799,PRD00267,2023-08-07,188,homepage
USR00800,PRD02113,2021-05-01,199,direct
USR00800,PRD02376,2024-12-31,507,homepage
USR00800,PRD01961,2023-10-25,117,social
USR00800,PRD01666,2025-12-31,191,homepage
USR00800,PRD02795,2023-04-17,307,social
USR00800,PRD01381,2023-03-07,97,email
USR00801,PRD01983,2025-09-26,521,recommendation
USR00801,PRD02862,2021-03-14,89,homepage
USR00801,PRD01583,2023-05-27,141,homepage
USR00801,PRD00230,2025-05-22,441,ad
USR00801,PRD02927,2025-01-16,221,homepage
USR00801,PRD01648,2025-06-23,34,email
USR00802,PRD00152,2022-01-11,490,recommendation
USR00802,PRD02464,2022-07-30,358,recommendation
USR00802,PRD00577,2022-12-21,242,direct
USR00802,PRD01010,2024-08-02,516,social
USR00802,PRD02297,2021-02-22,332,ad
USR00802,PRD00149,2025-12-15,566,direct
USR00803,PRD01784,2024-05-11,325,email
USR00803,PRD02586,2024-01-27,463,homepage
USR00804,PRD00096,2023-07-28,299,recommendation
USR00804,PRD01403,2024-09-06,518,homepage
USR00804,PRD00195,2024-11-09,364,search
USR00804,PRD02787,2021-10-06,190,search
USR00805,PRD00776,2023-12-30,453,search
USR00805,PRD01853,2024-09-15,554,search
USR00805,PRD01421,2025-11-06,196,search
USR00805,PRD02154,2021-08-31,390,social
USR00805,PRD01922,2025-06-26,498,recommendation
USR00805,PRD00551,2025-11-28,388,direct
USR00805,PRD01825,2022-07-31,412,ad
USR00806,PRD00351,2023-01-05,483,recommendation
USR00806,PRD02212,2021-01-27,517,email
USR00806,PRD01569,2022-02-01,90,email
USR00806,PRD02939,2022-08-10,546,direct
USR00806,PRD02467,2024-09-27,378,social
USR00807,PRD01395,2022-04-19,422,search
USR00807,PRD00240,2022-05-20,549,email
USR00807,PRD01237,2024-02-02,466,search
USR00807,PRD01600,2022-06-12,310,recommendation
USR00808,PRD02775,2024-06-11,34,ad
USR00808,PRD00577,2025-10-29,62,search
USR00808,PRD01349,2022-03-02,255,search
USR00808,PRD01730,2022-08-04,16,direct
USR00808,PRD00212,2025-08-14,483,ad
USR00808,PRD02340,2024-12-21,400,recommendation
USR00808,PRD02105,2024-02-28,72,recommendation
USR00809,PRD01605,2023-01-16,86,social
USR00809,PRD00003,2025-01-02,107,email
USR00809,PRD01124,2024-03-22,229,ad
USR00809,PRD02113,2022-01-20,478,social
USR00809,PRD01834,2023-10-28,357,email
USR00809,PRD02799,2021-02-26,517,recommendation
USR00809,PRD01970,2021-04-24,453,social
USR00809,PRD01825,2023-07-11,63,search
USR00810,PRD00594,2025-07-08,365,direct
USR00810,PRD00636,2023-08-09,396,social
USR00810,PRD01532,2024-04-08,336,homepage
USR00810,PRD01193,2024-08-29,131,search
USR00810,PRD01914,2025-05-03,293,recommendation
USR00811,PRD00221,2022-02-03,181,search
USR00811,PRD02257,2021-08-21,272,search
USR00811,PRD00348,2023-11-23,291,search
USR00811,PRD02276,2023-04-03,314,homepage
USR00812,PRD00817,2023-01-25,442,search
USR00812,PRD01411,2022-02-27,581,email
USR00812,PRD02825,2025-08-04,168,recommendation
USR00813,PRD01323,2022-08-10,532,homepage
USR00813,PRD02528,2022-08-16,535,ad
USR00813,PRD01803,2021-08-20,161,email
USR00813,PRD00988,2025-05-29,293,homepage
USR00813,PRD01713,2023-07-28,156,recommendation
USR00813,PRD00876,2023-09-05,99,direct
USR00813,PRD01193,2021-03-05,527,homepage
USR00813,PRD02277,2024-12-20,421,email
USR00814,PRD02792,2021-07-09,570,ad
USR00814,PRD02428,2021-11-27,9,search
USR00814,PRD01325,2025-05-12,261,recommendation
USR00814,PRD00123,2021-05-23,311,search
USR00815,PRD01357,2021-10-15,340,direct
USR00815,PRD00241,2022-03-14,48,ad
USR00816,PRD02975,2023-03-27,276,ad
USR00817,PRD01033,2024-11-30,107,email
USR00817,PRD01017,2025-06-13,102,direct
USR00817,PRD00821,2022-12-03,558,search
USR00817,PRD02450,2024-06-05,298,direct
USR00817,PRD02828,2022-12-05,402,email
USR00817,PRD02605,2021-12-02,394,social
USR00817,PRD00340,2021-05-16,106,search
USR00818,PRD00296,2022-06-03,354,direct
USR00818,PRD00319,2023-07-14,317,social
USR00818,PRD00244,2023-04-25,273,ad
USR00818,PRD02706,2023-06-10,210,recommendation
USR00818,PRD02998,2021-06-23,90,recommendation
USR00819,PRD00392,2024-05-13,57,social
USR00820,PRD02302,2022-12-27,224,social
USR00820,PRD00997,2021-05-12,226,direct
USR00820,PRD02293,2024-04-02,328,recommendation
USR00820,PRD01801,2021-06-13,483,direct
USR00820,PRD02448,2024-11-25,316,homepage
USR00821,PRD01386,2022-11-01,231,homepage
USR00821,PRD01001,2021-11-02,459,homepage
USR00821,PRD00799,2023-07-26,128,social
USR00821,PRD00046,2022-01-08,355,ad
USR00821,PRD00183,2024-07-12,139,direct
USR00821,PRD02731,2021-11-11,443,email
USR00821,PRD01495,2021-10-17,557,direct
USR00822,PRD01649,2022-08-08,564,search
USR00822,PRD01021,2024-09-10,126,homepage
USR00822,PRD00606,2022-06-08,227,search
USR00823,PRD02368,2024-12-05,396,social
USR00823,PRD01282,2023-06-05,309,direct
USR00823,PRD01154,2024-10-04,92,direct
USR00823,PRD00770,2021-09-25,183,direct
USR00823,PRD00234,2025-12-20,499,search
USR00824,PRD02221,2025-04-21,264,homepage
USR00825,PRD01557,2023-01-03,578,social
USR00825,PRD00634,2024-01-19,294,ad
USR00825,PRD02060,2025-10-30,536,direct
USR00825,PRD00474,2025-09-26,366,social
USR00825,PRD00251,2025-08-27,451,direct
USR00825,PRD00258,2024-03-31,138,social
USR00826,PRD00708,2021-06-01,269,homepage
USR00826,PRD01628,2022-09-22,536,recommendation
USR00826,PRD02835,2023-08-03,433,recommendation
USR00827,PRD01908,2025-10-28,246,search
USR00827,PRD01111,2021-07-19,66,social
USR00828,PRD02208,2022-04-01,318,email
USR00828,PRD00402,2024-02-08,525,recommendation
USR00828,PRD01437,2022-01-10,262,homepage
USR00828,PRD01184,2024-10-30,327,ad
USR00828,PRD00590,2022-09-01,238,ad
USR00828,PRD01642,2023-11-11,10,search
USR00828,PRD02001,2021-04-23,569,homepage
USR00828,PRD02211,2023-08-05,598,email
USR00829,PRD00157,2025-06-22,284,direct
USR00830,PRD02226,2022-11-14,204,homepage
USR00831,PRD01951,2022-12-29,478,recommendation
USR00831,PRD00286,2022-08-11,418,social
USR00832,PRD01134,2023-02-20,18,email
USR00832,PRD01654,2024-08-28,550,homepage
USR00832,PRD00804,2021-08-04,303,ad
USR00832,PRD01502,2023-07-03,450,search
USR00832,PRD00461,2021-04-20,160,homepage
USR00832,PRD01454,2021-06-23,307,recommendation
USR00833,PRD01144,2024-01-14,309,ad
USR00833,PRD00356,2022-04-07,176,email
USR00833,PRD02473,2023-07-16,69,email
USR00833,PRD02696,2024-09-29,245,homepage
USR00833,PRD02206,2025-04-22,382,social
USR00833,PRD01662,2022-07-14,189,email
USR00833,PRD00275,2024-08-21,340,ad
USR00834,PRD00149,2021-08-15,393,direct
USR00834,PRD00989,2024-05-23,306,homepage
USR00834,PRD01609,2023-04-12,330,search
USR00834,PRD00327,2021-09-17,133,email
USR00834,PRD01252,2023-07-08,215,search
USR00834,PRD02473,2023-12-17,499,recommendation
USR00834,PRD00097,2023-03-30,146,search
USR00834,PRD01431,2021-09-30,514,homepage
USR00835,PRD02218,2025-10-23,375,recommendation
USR00835,PRD01652,2024-02-29,347,ad
USR00836,PRD01520,2023-07-10,106,ad
USR00836,PRD02041,2023-01-08,178,email
USR00836,PRD00382,2025-10-19,283,ad
USR00836,PRD00644,2022-01-09,46,email
USR00836,PRD02454,2023-10-26,181,email
USR00837,PRD00137,2023-08-03,160,homepage
USR00837,PRD02933,2021-03-18,472,search
USR00837,PRD01462,2022-02-14,263,ad
USR00837,PRD00713,2021-01-12,163,email
USR00838,PRD01156,2024-07-18,392,ad
USR00838,PRD00172,2023-09-29,28,ad
USR00838,PRD02808,2023-11-28,341,search
USR00838,PRD02411,2022-09-02,87,homepage
USR00839,PRD00158,2025-05-08,235,search
USR00839,PRD01289,2022-10-21,218,social
USR00840,PRD00453,2023-02-12,125,recommendation
USR00840,PRD00988,2025-04-22,586,ad
USR00840,PRD00167,2023-11-29,211,search
USR00840,PRD00666,2025-07-14,169,homepage
USR00841,PRD02817,2023-09-08,424,recommendation
USR00841,PRD01090,2025-06-01,212,social
USR00841,PRD02788,2024-07-15,99,homepage
USR00841,PRD00025,2025-01-19,134,homepage
USR00841,PRD02754,2023-07-10,119,email
USR00841,PRD00193,2022-03-25,378,recommendation
USR00841,PRD02109,2021-01-14,499,search
USR00841,PRD02378,2024-07-03,245,search
USR00842,PRD01052,2021-05-02,495,email
USR00842,PRD00119,2021-06-03,331,direct
USR00842,PRD00164,2021-02-16,318,ad
USR00842,PRD02984,2024-09-02,229,social
USR00842,PRD01488,2024-12-23,190,social
USR00842,PRD01719,2024-04-14,94,recommendation
USR00842,PRD00456,2022-03-03,143,direct
USR00843,PRD00104,2022-09-15,256,ad
USR00843,PRD02452,2021-08-01,453,social
USR00843,PRD02270,2025-12-25,197,search
USR00843,PRD00772,2021-09-23,217,ad
USR00843,PRD00424,2021-09-08,54,social
USR00843,PRD00842,2023-11-10,487,social
USR00843,PRD02281,2021-07-02,190,direct
USR00843,PRD02344,2023-01-14,403,recommendation
USR00844,PRD00832,2023-01-18,504,homepage
USR00844,PRD02375,2022-03-12,77,ad
USR00844,PRD00751,2024-09-08,199,email
USR00844,PRD02078,2024-04-25,192,social
USR00844,PRD01979,2024-08-22,347,email
USR00844,PRD02393,2025-08-15,534,social
USR00844,PRD01633,2022-08-06,503,direct
USR00845,PRD02608,2022-08-01,265,social
USR00845,PRD01793,2022-07-28,405,social
USR00846,PRD01021,2025-08-18,473,ad
USR00846,PRD01627,2025-04-29,29,search
USR00846,PRD02038,2024-06-11,318,homepage
USR00847,PRD00923,2025-05-01,220,email
USR00847,PRD02201,2025-01-06,20,recommendation
USR00847,PRD02192,2024-04-07,6,email
USR00847,PRD02810,2025-06-14,152,social
USR00847,PRD02959,2022-03-05,115,direct
USR00848,PRD00627,2023-10-25,397,social
USR00848,PRD00872,2022-10-07,97,ad
USR00848,PRD00577,2025-07-25,10,direct
USR00849,PRD02778,2021-11-22,383,email
USR00849,PRD00998,2022-09-11,314,homepage
USR00849,PRD00263,2022-01-12,127,direct
USR00849,PRD01734,2024-12-13,32,social
USR00849,PRD00247,2023-08-03,206,social
USR00850,PRD02306,2025-12-02,35,email
USR00850,PRD02838,2024-07-21,562,direct
USR00850,PRD00629,2024-01-29,475,ad
USR00850,PRD00084,2021-02-04,497,email
USR00850,PRD00710,2022-11-12,595,social
USR00850,PRD01670,2022-01-03,115,recommendation
USR00850,PRD02459,2022-01-05,399,search
USR00851,PRD00672,2023-01-02,70,social
USR00851,PRD01184,2024-08-24,528,email
USR00851,PRD02820,2023-10-08,351,email
USR00851,PRD02957,2024-10-21,557,homepage
USR00851,PRD01628,2022-02-25,212,homepage
USR00852,PRD02440,2024-12-02,260,homepage
USR00852,PRD00983,2025-06-16,559,homepage
USR00853,PRD01557,2023-02-28,33,social
USR00853,PRD02954,2022-01-29,502,homepage
USR00853,PRD00551,2025-10-29,570,homepage
USR00853,PRD00244,2024-09-14,122,recommendation
USR00853,PRD01436,2024-11-14,55,email
USR00854,PRD01449,2024-08-24,176,search
USR00854,PRD00490,2025-01-11,544,email
USR00854,PRD00160,2022-05-04,152,search
USR00854,PRD01249,2022-09-23,416,recommendation
USR00854,PRD01051,2022-08-02,548,direct
USR00854,PRD01612,2024-04-30,39,direct
USR00854,PRD01603,2022-12-01,175,homepage
USR00854,PRD01937,2021-11-26,63,recommendation
USR00855,PRD02152,2024-09-24,83,recommendation
USR00855,PRD00365,2021-11-06,72,recommendation
USR00855,PRD01490,2022-11-16,435,email
USR00855,PRD01190,2022-07-21,376,email
USR00856,PRD00613,2021-04-10,8,social
USR00856,PRD00089,2025-09-18,387,search
USR00856,PRD02722,2023-11-22,50,recommendation
USR00856,PRD01458,2024-01-03,372,recommendation
USR00856,PRD00627,2023-10-25,348,homepage
USR00856,PRD00874,2021-07-09,338,social
USR00856,PRD02421,2024-05-29,538,homepage
USR00856,PRD02759,2021-09-29,152,recommendation
USR00857,PRD02256,2022-06-13,456,homepage
USR00857,PRD02199,2023-03-11,434,email
USR00857,PRD00264,2023-04-30,36,search
USR00858,PRD01919,2024-06-24,323,direct
USR00859,PRD00039,2024-06-14,563,ad
USR00859,PRD01448,2022-06-15,96,recommendation
USR00859,PRD01932,2024-06-13,371,email
USR00859,PRD00263,2024-03-11,336,email
USR00859,PRD00757,2021-08-08,498,ad
USR00859,PRD02127,2025-04-04,278,search
USR00860,PRD02892,2023-02-09,414,direct
USR00860,PRD02006,2024-11-02,419,recommendation
USR00860,PRD01140,2022-04-08,541,social
