sellerId,productId,listedAt,sellerPrice,isActive
SEL0074,PRD02234,2020-09-23,272.84,true
SEL0091,PRD02235,2022-12-02,188.89,false
SEL0057,PRD02236,2022-01-25,173.4,false
SEL0078,PRD02237,2021-01-15,1538.55,false
SEL0086,PRD02238,2024-12-15,1298.8,true
SEL0076,PRD02239,2020-11-04,1493.5,false
SEL0060,PRD02240,2021-12-28,1667.08,false
SEL0079,PRD02241,2023-07-15,1152.36,true
SEL0061,PRD02242,2020-09-02,1300.83,true
SEL0077,PRD02243,2021-02-15,1889.32,false
SEL0004,PRD02244,2023-02-05,136.9,true
SEL0054,PRD02245,2021-10-03,1923.66,true
SEL0060,PRD02246,2020-04-11,96.56,false
SEL0051,PRD02247,2020-05-19,230.93,true
SEL0037,PRD02248,2020-11-08,2092.58,true
SEL0055,PRD02249,2023-04-03,879.44,true
SEL0031,PRD02250,2024-07-02,2651.6,true
SEL0041,PRD02251,2021-12-04,566.69,false
SEL0018,PRD02252,2021-07-24,1152.95,false
SEL0045,PRD02253,2024-04-04,1436.78,false
SEL0081,PRD02254,2023-08-19,415.61,true
SEL0085,PRD02255,2020-03-10,556.54,true
SEL0079,PRD02256,2020-12-09,986.24,false
SEL0079,PRD02257,2024-08-27,228.0,true
SEL0087,PRD02258,2023-03-18,2338.98,false
SEL0069,PRD02259,2022-04-20,2331.49,true
SEL0002,PRD02260,2022-02-16,412.18,true
SEL0011,PRD02261,2022-04-03,2257.44,false
SEL0046,PRD02262,2020-07-12,1375.79,true
SEL0031,PRD02263,2021-10-25,23.35,true
SEL0070,PRD02264,2023-10-19,263.06,true
SEL0054,PRD02265,2022-03-29,83.91,true
SEL0055,PRD02266,2024-10-04,1784.19,false
SEL0062,PRD02267,2023-09-10,1160.62,true
SEL0025,PRD02268,2022-06-12,1986.98,true
SEL0094,PRD02269,2024-01-15,358.42,true
SEL0004,PRD02270,2024-02-10,662.09,true
SEL0093,PRD02271,2023-06-01,2415.22,true
SEL0064,PRD02272,2022-12-20,1779.56,true
SEL0055,PRD02273,2023-04-13,1737.63,true
SEL0002,PRD02274,2023-05-20,1715.68,false
SEL0085,PRD02275,2022-12-15,1358.88,true
SEL0074,PRD02276,2020-07-22,1919.03,true
SEL0086,PRD02277,2020-01-14,2641.91,true
SEL0056,PRD02278,2021-11-07,180.76,true
SEL0004,PRD02279,2021-07-06,2522.72,true
SEL0014,PRD02280,2021-10-30,405.58,false
SEL0086,PRD02281,2020-03-06,156.78,true
SEL0043,PRD02282,2022-11-07,1876.97,true
SEL0063,PRD02283,2020-04-30,2081.68,true
SEL0007,PRD02284,2023-09-14,2596.52,true
SEL0085,PRD02285,2022-01-17,2158.72,true
SEL0096,PRD02286,2023-01-18,2387.59,true
SEL0008,PRD02287,2023-08-29,1221.14,true
SEL0076,PRD02288,2023-05-25,1847.01,true
SEL0029,PRD02289,2020-09-25,916.82,true
SEL0026,PRD02290,2023-08-16,326.69,true
SEL0088,PRD02291,2024-05-03,1600.64,true
SEL0023,PRD02292,2023-10-18,1032.73,true
SEL0019,PRD02293,2021-11-08,1688.05,true
SEL0032,PRD02294,2023-11-18,2202.5,false
SEL0081,PRD02295,2020-05-29,551.1,true
SEL0063,PRD02296,2022-05-15,565.54,true
SEL0033,PRD02297,2024-08-10,602.19,false
SEL0084,PRD02298,2021-06-23,1505.73,true
SEL0002,PRD02299,2023-05-24,801.58,true
SEL0016,PRD02300,2024-09-13,283.77,false
SEL0082,PRD02301,2024-01-16,817.05,false
SEL0054,PRD02302,2024-08-16,1293.15,true
SEL0044,PRD02303,2021-02-26,1621.34,true
SEL0038,PRD02304,2023-07-30,2030.32,true
SEL0045,PRD02305,2023-10-20,2107.72,true
SEL0029,PRD02306,2022-07-22,142.69,true
SEL0087,PRD02307,2020-05-30,2564.33,true
SEL0026,PRD02308,2021-02-09,2282.94,false
SEL0011,PRD02309,2021-02-23,1429.76,false
SEL0091,PRD02310,2021-10-30,1174.02,true
SEL0041,PRD02311,2020-05-03,1033.34,true
SEL0013,PRD02312,2024-05-30,2293.98,false
SEL0031,PRD02313,2024-06-25,2337.26,false
SEL0072,PRD02314,2024-03-25,1956.61,true
SEL0046,PRD02315,2023-10-25,2687.86,true
SEL0053,PRD02316,2024-07-21,160.42,true
SEL0031,PRD02317,2020-01-27,285.51,true
SEL0056,PRD02318,2024-05-25,2469.25,true
SEL0057,PRD02319,2024-09-07,50.51,true
SEL0052,PRD02320,2024-12-25,40.92,true
SEL0058,PRD02321,2020-10-03,1401.71,false
SEL0004,PRD02322,2020-09-23,1376.12,true
SEL0096,PRD02323,2020-01-29,93.67,false
SEL0043,PRD02324,2020-06-15,2204.06,true
SEL0001,PRD02325,2024-05-14,783.88,true
SEL0078,PRD02326,2023-07-15,1902.85,true
SEL0002,PRD02327,2023-03-23,1918.77,false
SEL0046,PRD02328,2022-05-06,257.9,true
SEL0081,PRD02329,2022-02-16,1655.96,true
SEL0078,PRD02330,2023-10-13,2674.93,true
SEL0098,PRD02331,2024-08-30,2453.99,true
SEL0005,PRD02332,2021-03-31,2073.7,true
SEL0072,PRD02333,2021-08-20,1956.89,true
SEL0014,PRD02334,2021-03-10,2215.65,true
SEL0028,PRD02335,2020-09-18,1740.59,true
SEL0030,PRD02336,2024-04-16,1021.69,true
SEL0083,PRD02337,2020-04-13,2056.54,true
SEL0080,PRD02338,2021-11-08,2278.06,true
SEL0004,PRD02339,2024-03-20,2321.4,true
SEL0088,PRD02340,2020-01-04,1200.5,false
SEL0083,PRD02341,2021-01-09,1661.56,true
SEL0099,PRD02342,2022-07-16,70.04,true
SEL0003,PRD02343,2024-09-13,1047.68,true
SEL0046,PRD02344,2022-03-15,619.36,true
SEL0066,PRD02345,2022-06-04,446.72,true
SEL0029,PRD02346,2024-07-29,1804.77,true
SEL0035,PRD02347,2021-05-10,1008.0,true
SEL0039,PRD02348,2021-04-18,258.17,true
SEL0001,PRD02349,2021-12-18,1604.28,true
SEL0079,PRD02350,2022-05-09,2209.04,false
SEL0053,PRD02351,2021-04-28,224.7,false
SEL0049,PRD02352,2024-04-14,1371.91,true
SEL0042,PRD02353,2020-10-07,399.15,true
SEL0078,PRD02354,2022-06-19,1841.61,false
SEL0099,PRD02355,2021-06-13,566.41,true
SEL0030,PRD02356,2023-03-30,891.64,true
SEL0002,PRD02357,2021-04-18,1360.04,true
SEL0100,PRD02358,2022-03-15,932.24,true
SEL0009,PRD02359,2024-06-16,967.03,true
SEL0039,PRD02360,2020-02-29,2238.55,false
SEL0090,PRD02361,2023-02-22,48.8,true
SEL0031,PRD02362,2023-12-25,1333.74,false
SEL0014,PRD02363,2022-11-19,1994.75,true
SEL0097,PRD02364,2021-01-18,2554.82,true
SEL0002,PRD02365,2024-06-10,1508.08,true
SEL0053,PRD02366,2023-10-10,725.03,true
SEL0024,PRD02367,2023-09-11,1471.74,true
SEL0020,PRD02368,2020-05-21,1656.1,true
SEL0007,PRD02369,2024-08-15,241.74,true
SEL0052,PRD02370,2021-06-30,2784.76,true
SEL0091,PRD02371,2020-07-09,2720.99,true
SEL0046,PRD02372,2023-03-08,1982.54,true
SEL0070,PRD02373,2022-09-03,2553.74,true
SEL0018,PRD02374,2020-09-04,2056.91,true
SEL0031,PRD02375,2023-06-10,375.31,true
SEL0093,PRD02376,2023-09-27,1533.44,true
SEL0022,PRD02377,2024-06-05,1862.27,true
SEL0080,PRD02378,2021-06-26,1515.28,true
SEL0053,PRD02379,2023-03-24,990.27,true
SEL0055,PRD02380,2023-02-04,1718.26,true
SEL0081,PRD02381,2022-03-08,544.16,false
SEL0019,PRD02382,2020-10-19,350.0,true
SEL0056,PRD02383,2024-04-27,1561.1,false
SEL0043,PRD02384,2022-01-15,1070.79,true
SEL0086,PRD02385,2022-10-02,2303.5,true
SEL0030,PRD02386,2021-11-23,929.5,true
SEL0062,PRD02387,2020-09-27,2472.29,true
SEL0059,PRD02388,2023-05-03,1843.14,false
SEL0006,PRD02389,2024-12-25,31.26,true
SEL0036,PRD02390,2022-02-12,457.45,true
SEL0041,PRD02391,2021-04-08,1462.6,false
SEL0091,PRD02392,2022-10-21,1632.12,true
SEL0064,PRD02393,2024-02-11,2300.93,false
SEL0093,PRD02394,2023-11-26,1172.51,true
SEL0078,PRD02395,2024-02-25,899.01,true
SEL0050,PRD02396,2020-03-02,2008.51,false
SEL0082,PRD02397,2020-04-21,741.83,false
SEL0097,PRD02398,2020-05-13,1856.49,false
SEL0038,PRD02399,2022-11-07,1724.13,true
SEL0100,PRD02400,2021-02-02,2234.67,true
SEL0087,PRD02401,2024-03-24,712.2,true
SEL0008,PRD02402,2024-05-03,154.22,true
SEL0037,PRD02403,2022-12-11,15.54,true
SEL0050,PRD02404,2023-11-07,599.49,true
SEL0034,PRD02405,2020-05-30,446.84,true
SEL0036,PRD02406,2024-01-07,1637.38,true
SEL0077,PRD02407,2022-04-22,1346.33,true
SEL0055,PRD02408,2024-04-17,1677.06,true
SEL0072,PRD02409,2021-01-06,2651.97,true
SEL0061,PRD02410,2023-12-28,1365.55,true
SEL0019,PRD02411,2023-11-09,2053.64,false
SEL0056,PRD02412,2022-06-27,1552.99,true
SEL0028,PRD02413,2024-06-23,422.39,false
SEL0062,PRD02414,2021-10-23,1350.38,false
SEL0053,PRD02415,2023-12-21,2402.33,true
SEL0088,PRD02416,2024-12-25,959.72,true
SEL0058,PRD02417,2023-02-14,1573.28,true
SEL0043,PRD02418,2023-04-22,26.54,true
SEL0011,PRD02419,2024-04-26,1279.45,false
SEL0089,PRD02420,2020-09-25,101.97,true
SEL0068,PRD02421,2024-02-07,515.9,false
SEL0026,PRD02422,2021-03-21,2488.14,false
SEL0034,PRD02423,2022-06-29,1273.41,false
SEL0099,PRD02424,2024-05-05,354.59,true
SEL0022,PRD02425,2024-09-04,1358.41,true
SEL0030,PRD02426,2022-05-03,1348.99,true
SEL0052,PRD02427,2021-09-23,1770.55,false
SEL0018,PRD02428,2020-04-04,116.08,true
SEL0087,PRD02429,2023-01-08,1295.07,true
SEL0062,PRD02430,2021-09-21,1025.88,true
SEL0091,PRD02431,2023-06-17,1593.8,true
SEL0012,PRD02432,2023-08-05,1261.92,true
SEL0036,PRD02433,2021-12-04,1280.02,true
SEL0093,PRD02434,2020-09-21,933.45,true
SEL0037,PRD02435,2023-09-14,430.27,true
SEL0022,PRD02436,2020-06-16,2275.44,true
SEL0044,PRD02437,2024-10-07,1253.26,true
SEL0095,PRD02438,2024-05-14,2418.85,true
SEL0033,PRD02439,2021-03-24,399.61,true
SEL0045,PRD02440,2020-05-04,2260.42,false
SEL0087,PRD02441,2023-05-22,2260.85,true
SEL0005,PRD02442,2021-12-15,1293.1,true
SEL0033,PRD02443,2023-11-20,1532.77,true
SEL0076,PRD02444,2021-09-13,634.71,true
SEL0092,PRD02445,2023-01-17,979.52,true
SEL0020,PRD02446,2022-11-25,20.06,true
SEL0057,PRD02447,2020-05-04,245.91,false
SEL0062,PRD02448,2023-08-18,2222.37,true
SEL0036,PRD02449,2023-05-14,1038.17,false
SEL0038,PRD02450,2020-10-19,1627.02,true
SEL0064,PRD02451,2024-12-15,995.06,true
SEL0031,PRD02452,2024-05-18,949.34,true
SEL0023,PRD02453,2021-01-08,379.44,true
SEL0059,PRD02454,2023-09-01,1431.78,true
SEL0098,PRD02455,2023-11-13,140.3,true
SEL0059,PRD02456,2020-05-01,1372.34,true
SEL0037,PRD02457,2021-10-05,965.42,false
SEL0002,PRD02458,2023-06-26,297.22,true
SEL0097,PRD02459,2022-08-24,2212.61,false
SEL0022,PRD02460,2024-09-17,379.06,true
SEL0003,PRD02461,2020-11-16,901.95,true
SEL0083,PRD02462,2023-03-23,831.56,true
SEL0045,PRD02463,2020-12-14,816.78,false
SEL0016,PRD02464,2022-08-25,1475.84,false
SEL0093,PRD02465,2021-01-09,2300.67,false
SEL0089,PRD02466,2024-09-27,381.07,false
SEL0031,PRD02467,2022-05-15,832.88,false
SEL0035,PRD02468,2023-10-02,1108.72,true
SEL0083,PRD02469,2020-02-06,439.3,true
SEL0049,PRD02470,2023-03-23,135.74,false
SEL0021,PRD02471,2022-11-26,2064.33,false
SEL0097,PRD02472,2023-07-17,2307.26,false
SEL0040,PRD02473,2023-05-23,1906.22,true
SEL0068,PRD02474,2022-08-20,2432.19,true
SEL0089,PRD02475,2021-02-17,1622.59,false
SEL0030,PRD02476,2021-12-19,2348.07,true
SEL0016,PRD02477,2021-04-21,416.04,true
SEL0012,PRD02478,2023-11-23,2203.7,false
SEL0096,PRD02479,2020-04-16,2238.77,true
SEL0041,PRD02480,2021-09-26,1724.29,true
SEL0074,PRD02481,2024-03-06,439.38,true
SEL0036,PRD02482,2024-10-03,1167.85,true
SEL0003,PRD02483,2021-05-04,1502.49,true
SEL0029,PRD02484,2024-08-24,2459.89,true
SEL0052,PRD02485,2020-05-25,951.0,true
SEL0092,PRD02486,2020-01-04,1858.62,false
SEL0052,PRD02487,2022-06-18,1323.73,false
SEL0033,PRD02488,2021-08-01,2241.28,true
SEL0098,PRD02489,2020-03-01,735.55,true
SEL0062,PRD02490,2022-06-20,1163.71,true
SEL0038,PRD02491,2020-01-26,11.72,true
SEL0051,PRD02492,2020-02-15,2029.99,true
SEL0020,PRD02493,2023-02-16,2102.48,true
SEL0063,PRD02494,2021-07-29,1358.04,true
SEL0014,PRD02495,2022-06-26,276.46,true
SEL0038,PRD02496,2020-06-02,135.66,true
SEL0041,PRD02497,2023-01-12,1746.27,true
SEL0100,PRD02498,2023-09-15,1663.92,true
SEL0051,PRD02499,2021-04-12,51.67,true
SEL0069,PRD02500,2024-04-17,799.32,false
SEL0098,PRD02501,2020-07-24,2234.41,true
SEL0037,PRD02502,2024-10-09,48.85,true
SEL0007,PRD02503,2020-01-22,956.94,true
SEL0001,PRD02504,2021-10-07,2664.36,true
SEL0004,PRD02505,2022-08-03,1837.11,true
SEL0033,PRD02506,2020-01-10,2126.8,false
SEL0065,PRD02507,2022-08-15,1873.89,false
SEL0077,PRD02508,2020-05-01,1742.14,true
SEL0029,PRD02509,2023-02-13,1018.85,true
SEL0008,PRD02510,2023-05-14,1955.18,true
SEL0080,PRD02511,2020-08-08,1110.21,true
SEL0015,PRD02512,2023-11-06,1843.84,true
SEL0003,PRD02513,2023-03-21,817.47,true
SEL0060,PRD02514,2023-06-28,223.26,true
SEL0086,PRD02515,2022-02-27,749.36,true
SEL0051,PRD02516,2023-05-17,1353.93,false
SEL0082,PRD02517,2020-08-19,2221.11,false
SEL0005,PRD02518,2021-03-28,1425.08,true
SEL0100,PRD02519,2024-04-09,1846.33,true
SEL0071,PRD02520,2023-07-16,1622.76,true
SEL0031,PRD02521,2022-02-04,1123.59,true
SEL0042,PRD02522,2023-10-22,2297.88,true
SEL0060,PRD02523,2023-11-18,1680.55,true
SEL0097,PRD02524,2023-07-30,486.89,true
SEL0070,PRD02525,2024-10-13,2207.28,false
SEL0020,PRD02526,2020-04-04,918.57,false
SEL0047,PRD02527,2024-11-07,2600.13,false
SEL0064,PRD02528,2022-04-11,1931.62,false
SEL0070,PRD02529,2024-05-19,511.95,true
SEL0025,PRD02530,2024-10-14,2087.05,true
SEL0065,PRD02531,2021-03-07,2594.34,true
SEL0001,PRD02532,2020-03-21,2333.12,false
SEL0028,PRD02533,2020-09-23,2088.9,false
SEL0066,PRD02534,2023-02-27,404.7,false
SEL0046,PRD02535,2022-06-18,516.33,true
SEL0052,PRD02536,2022-08-11,949.98,true
SEL0056,PRD02537,2024-03-14,2232.38,false
SEL0046,PRD02538,2020-01-17,556.07,true
SEL0093,PRD02539,2024-12-10,183.17,true
SEL0033,PRD02540,2021-02-23,1290.67,true
SEL0012,PRD02541,2021-12-25,1425.03,true
SEL0046,PRD02542,2020-01-13,1938.71,true
SEL0089,PRD02543,2022-12-27,1630.15,true
SEL0039,PRD02544,2023-11-09,1477.74,true
SEL0024,PRD02545,2021-11-07,1367.63,true
SEL0036,PRD02546,2020-05-09,306.3,false
SEL0067,PRD02547,2021-09-09,317.14,false
SEL0050,PRD02548,2020-02-27,716.04,true
SEL0024,PRD02549,2024-05-14,544.87,true
SEL0090,PRD02550,2022-02-26,2330.09,true
SEL0083,PRD02551,2024-07-29,1142.15,true
SEL0087,PRD02552,2024-01-27,1635.47,true
SEL0097,PRD02553,2023-11-08,2234.99,true
SEL0098,PRD02554,2024-01-06,89.35,true
SEL0034,PRD02555,2024-02-26,25.28,true
SEL0009,PRD02556,2023-06-12,2012.83,true
SEL0094,PRD02557,2024-07-09,97.3,true
SEL0091,PRD02558,2024-03-07,1019.57,true
SEL0031,PRD02559,2024-01-04,984.57,true
SEL0047,PRD02560,2022-10-13,752.93,true
SEL0040,PRD02561,2023-08-22,245.35,true
SEL0081,PRD02562,2020-06-03,632.83,true
SEL0072,PRD02563,2022-04-05,1953.71,true
SEL0019,PRD02564,2023-04-11,2081.78,true
SEL0095,PRD02565,2024-01-27,1144.26,true
SEL0014,PRD02566,2020-04-10,2055.76,false
SEL0071,PRD02567,2024-06-10,1549.01,true
SEL0088,PRD02568,2020-03-28,1923.62,false
SEL0029,PRD02569,2021-11-19,1973.89,true
SEL0026,PRD02570,2021-01-10,987.31,true
SEL0060,PRD02571,2020-02-16,932.56,true
SEL0037,PRD02572,2024-06-23,712.0,true
SEL0066,PRD02573,2020-10-20,1664.23,true
SEL0003,PRD02574,2021-01-10,319.57,true
SEL0065,PRD02575,2022-12-05,1718.87,true
SEL0057,PRD02576,2021-03-03,2379.21,true
SEL0078,PRD02577,2022-09-27,2362.87,false
SEL0001,PRD02578,2023-01-18,469.01,true
SEL0018,PRD02579,2023-09-21,1086.17,true
SEL0076,PRD02580,2023-06-06,1077.15,true
SEL0099,PRD02581,2021-10-10,594.89,true
SEL0077,PRD02582,2024-07-02,1541.43,true
SEL0060,PRD02583,2020-11-27,2669.09,false
SEL0008,PRD02584,2021-05-21,1339.3,false
SEL0080,PRD02585,2023-02-15,610.37,true
SEL0061,PRD02586,2021-01-31,1159.24,true
SEL0013,PRD02587,2021-12-07,103.74,true
SEL0061,PRD02588,2022-09-16,2699.83,false
SEL0037,PRD02589,2024-01-09,306.05,true
SEL0016,PRD02590,2022-12-24,442.98,false
SEL0069,PRD02591,2023-04-02,1883.76,true
SEL0020,PRD02592,2023-03-22,716.05,true
SEL0038,PRD02593,2020-04-12,2430.5,true
SEL0022,PRD02594,2021-12-01,1218.33,false
SEL0066,PRD02595,2020-11-08,476.75,false
SEL0026,PRD02596,2020-08-12,316.47,true
SEL0023,PRD02597,2020-11-16,1346.56,true
SEL0030,PRD02598,2022-07-16,180.07,true
SEL0081,PRD02599,2021-12-09,2165.9,true
SEL0082,PRD02600,2021-04-21,1749.24,true
SEL0100,PRD02601,2024-06-12,1145.84,true
SEL0054,PRD02602,2021-07-23,591.02,false
SEL0070,PRD02603,2024-02-12,487.11,true
SEL0091,PRD02604,2022-05-02,2111.33,true
SEL0026,PRD02605,2022-10-19,1502.54,false
SEL0046,PRD02606,2022-11-01,1952.61,true
SEL0003,PRD02607,2020-09-24,1506.22,true
SEL0094,PRD02608,2021-08-14,504.33,true
SEL0069,PRD02609,2020-08-03,1053.61,true
SEL0023,PRD02610,2024-07-16,1200.17,true
SEL0051,PRD02611,2020-05-17,1329.07,true
SEL0004,PRD02612,2020-06-12,2377.79,true
SEL0057,PRD02613,2022-09-14,1504.89,false
SEL0073,PRD02614,2021-10-04,995.27,true
SEL0060,PRD02615,2023-08-03,1487.7,true
SEL0052,PRD02616,2021-01-10,1984.91,true
SEL0010,PRD02617,2022-07-13,2090.5,true
SEL0079,PRD02618,2020-06-08,1385.73,true
SEL0070,PRD02619,2023-08-13,1680.88,true
SEL0026,PRD02620,2024-09-30,1678.51,true
SEL0053,PRD02621,2024-12-09,802.18,true
SEL0083,PRD02622,2021-07-28,1292.05,false
SEL0093,PRD02623,2024-03-21,2006.77,false
SEL0056,PRD02624,2020-04-14,1345.64,false
SEL0079,PRD02625,2022-02-17,2566.33,true
SEL0061,PRD02626,2021-02-25,11.87,true
SEL0010,PRD02627,2024-02-05,1012.02,true
SEL0076,PRD02628,2022-10-28,1155.75,true
SEL0011,PRD02629,2022-11-21,636.37,false
SEL0002,PRD02630,2020-08-13,2236.6,true
SEL0088,PRD02631,2021-08-19,1489.21,true
SEL0045,PRD02632,2020-05-24,1198.46,false
SEL0011,PRD02633,2021-03-16,2116.78,true
SEL0034,PRD02634,2020-03-01,811.2,true
SEL0078,PRD02635,2022-08-30,596.71,true
SEL0016,PRD02636,2021-10-12,1039.98,true
SEL0081,PRD02637,2022-07-21,421.2,true
SEL0073,PRD02638,2021-05-14,1460.25,true
SEL0073,PRD02639,2020-07-26,2626.88,false
SEL0046,PRD02640,2021-07-22,2153.44,true
SEL0070,PRD02641,2020-02-18,741.18,true
SEL0074,PRD02642,2023-10-07,1166.33,true
SEL0095,PRD02643,2024-03-23,2408.86,true
SEL0065,PRD02644,2023-07-22,656.42,true
SEL0058,PRD02645,2020-11-17,674.04,true
SEL0025,PRD02646,2023-07-27,2324.57,true
SEL0003,PRD02647,2020-10-30,1609.4,false
SEL0099,PRD02648,2023-01-25,1598.84,true
SEL0002,PRD02649,2021-10-19,1237.81,true
SEL0044,PRD02650,2024-06-04,1754.83,true
SEL0027,PRD02651,2021-05-27,363.65,true
SEL0058,PRD02652,2021-10-14,2309.83,true
SEL0019,PRD02653,2022-02-11,2315.63,true
SEL0027,PRD02654,2023-01-31,974.26,true
SEL0068,PRD02655,2022-04-25,455.15,true
SEL0097,PRD02656,2020-03-29,250.47,true
SEL0041,PRD02657,2020-05-14,2166.62,false
SEL0023,PRD02658,2023-06-01,1813.96,false
SEL0038,PRD02659,2023-08-09,1495.24,false
SEL0003,PRD02660,2022-08-30,653.23,true
SEL0044,PRD02661,2022-02-12,2000.87,true
SEL0046,PRD02662,2021-11-07,1845.63,true
SEL0020,PRD02663,2024-10-12,928.88,true
SEL0075,PRD02664,2024-12-10,1943.91,false
SEL0046,PRD02665,2024-08-01,855.34,true
SEL0015,PRD02666,2023-09-19,1936.23,true
SEL0033,PRD02667,2021-10-22,650.19,true
SEL0056,PRD02668,2021-10-21,1784.49,false
SEL0068,PRD02669,2024-03-01,1770.22,true
SEL0039,PRD02670,2020-04-24,2177.08,false
SEL0055,PRD02671,2022-04-05,1551.07,true
SEL0068,PRD02672,2024-11-13,2439.67,true
SEL0002,PRD02673,2022-06-16,2021.81,true
SEL0002,PRD02674,2022-05-01,1553.41,true
SEL0020,PRD02675,2024-11-23,1526.19,true
SEL0015,PRD02676,2022-02-04,62.11,false
SEL0060,PRD02677,2024-10-27,331.63,true
SEL0015,PRD02678,2024-12-06,1726.14,true
SEL0080,PRD02679,2024-06-26,691.22,true
SEL0094,PRD02680,2021-07-27,2146.08,true
SEL0004,PRD02681,2022-07-11,1532.55,true
SEL0040,PRD02682,2022-07-23,1556.11,true
SEL0041,PRD02683,2024-06-12,2286.76,true
SEL0080,PRD02684,2023-01-01,523.58,false
SEL0047,PRD02685,2023-10-26,963.15,true
SEL0040,PRD02686,2020-09-30,2301.05,true
SEL0064,PRD02687,2024-03-03,1184.96,true
SEL0015,PRD02688,2020-11-26,1859.67,true
SEL0100,PRD02689,2022-08-18,1709.82,false
SEL0002,PRD02690,2020-01-23,191.2,true
SEL0024,PRD02691,2021-05-10,2190.48,true
SEL0098,PRD02692,2023-06-30,1611.15,true
SEL0018,PRD02693,2023-07-29,304.62,true
SEL0097,PRD02694,2020-07-24,569.09,true
SEL0092,PRD02695,2023-03-18,521.38,true
SEL0025,PRD02696,2020-01-31,397.41,true
SEL0089,PRD02697,2022-11-11,122.35,false
SEL0002,PRD02698,2023-05-27,280.98,true
SEL0015,PRD02699,2023-08-22,1141.42,true
SEL0084,PRD02700,2021-03-02,651.23,true
SEL0013,PRD02701,2021-05-21,1639.47,false
SEL0095,PRD02702,2020-03-13,2145.03,true
SEL0090,PRD02703,2022-08-27,15.11,true
SEL0087,PRD02704,2022-07-11,1872.12,true
SEL0047,PRD02705,2024-09-11,544.5,false
SEL0063,PRD02706,2024-10-31,1348.0,true
SEL0031,PRD02707,2022-10-26,2729.2,true
SEL0069,PRD02708,2020-09-28,1787.4,true
SEL0013,PRD02709,2023-12-20,1695.17,true
SEL0065,PRD02710,2020-04-25,1339.23,true
SEL0068,PRD02711,2022-06-15,2570.11,true
SEL0021,PRD02712,2022-03-25,2229.84,true
SEL0001,PRD02713,2024-02-08,868.03,false
SEL0046,PRD02714,2022-02-01,1056.94,false
SEL0080,PRD02715,2022-12-01,540.52,true
SEL0024,PRD02716,2023-06-01,1878.08,true
SEL0090,PRD02717,2024-07-15,2361.61,true
SEL0021,PRD02718,2022-11-04,648.02,true
SEL0078,PRD02719,2020-05-19,1511.2,true
SEL0060,PRD02720,2022-08-20,160.81,true
SEL0074,PRD02721,2024-09-23,1169.11,true
SEL0063,PRD02722,2022-08-06,1233.67,true
SEL0059,PRD02723,2023-04-24,707.2,false
SEL0067,PRD02724,2021-11-05,74.39,false
SEL0051,PRD02725,2022-06-13,1296.9,true
SEL0092,PRD02726,2022-07-11,866.27,true
SEL0094,PRD02727,2021-06-12,1950.08,true
SEL0049,PRD02728,2022-01-07,2139.06,true
SEL0062,PRD02729,2021-11-18,212.51,true
SEL0038,PRD02730,2022-12-27,20.88,true
SEL0069,PRD02731,2024-06-02,1195.78,true
SEL0013,PRD02732,2021-01-05,1151.05,true
SEL0046,PRD02733,2022-10-25,880.04,true
SEL0041,PRD02734,2022-07-05,310.39,true
SEL0022,PRD02735,2022-03-10,1585.23,false
SEL0014,PRD02736,2023-11-30,2237.27,true
SEL0081,PRD02737,2023-03-15,1058.56,true
SEL0006,PRD02738,2021-06-26,2086.06,true
SEL0019,PRD02739,2022-10-17,1607.71,true
SEL0046,PRD02740,2022-06-03,1994.18,true
SEL0028,PRD02741,2020-05-17,855.47,true
SEL0031,PRD02742,2022-12-17,1520.05,false
SEL0041,PRD02743,2020-07-22,859.28,true
SEL0058,PRD02744,2021-01-14,2420.01,true
SEL0052,PRD02745,2024-04-27,2171.45,false
SEL0005,PRD02746,2023-09-02,2104.08,true
SEL0077,PRD02747,2021-12-15,813.32,true
SEL0088,PRD02748,2023-05-27,2321.8,true
SEL0087,PRD02749,2024-07-12,1665.36,true
SEL0020,PRD02750,2022-06-20,1647.36,false
SEL0013,PRD02751,2021-12-20,1041.38,true
SEL0045,PRD02752,2023-11-30,2210.87,false
SEL0089,PRD02753,2021-08-29,187.86,true
SEL0031,PRD02754,2020-09-02,2213.07,true
SEL0012,PRD02755,2023-12-01,2133.69,true
SEL0080,PRD02756,2022-09-15,1042.11,true
SEL0026,PRD02757,2021-08-19,1803.99,true
SEL0080,PRD02758,2022-06-25,1910.4,true
SEL0035,PRD02759,2024-08-20,1099.6,true
SEL0030,PRD02760,2022-04-03,1648.6,false
SEL0084,PRD02761,2021-06-30,2506.18,true
SEL0072,PRD02762,2022-08-09,1473.78,false
SEL0093,PRD02763,2023-02-07,2664.39,true
SEL0018,PRD02764,2023-04-28,2189.79,true
SEL0021,PRD02765,2024-07-29,2515.62,true
SEL0084,PRD02766,2024-10-30,1299.26,true
SEL0016,PRD02767,2023-04-24,810.5,true
SEL0063,PRD02768,2023-11-14,2663.08,true
SEL0088,PRD02769,2023-01-10,1307.57,false
SEL0077,PRD02770,2020-10-31,2148.83,true
SEL0021,PRD02771,2023-09-08,1200.99,true
SEL0029,PRD02772,2023-06-23,117.64,false
SEL0016,PRD02773,2020-03-25,1999.34,true
SEL0014,PRD02774,2020-08-05,1891.66,false
SEL0005,PRD02775,2021-09-06,17.64,false
SEL0070,PRD02776,2023-09-05,886.68,false
SEL0030,PRD02777,2022-09-01,2362.33,true
SEL0048,PRD02778,2020-10-04,893.1,false
