productId,categoryId,assignedAt,isPrimary,rank
PRD00974,CAT0044,2019-05-02,true,1
PRD00975,CAT0044,2021-01-04,true,1
PRD00976,CAT0044,2019-05-30,true,1
PRD00977,CAT0044,2020-05-08,true,1
PRD00978,CAT0044,2020-09-09,true,1
PRD00979,CAT0044,2023-01-09,true,1
PRD00980,CAT0044,2024-02-18,true,1
PRD00981,CAT0044,2023-06-28,true,1
PRD00982,CAT0044,2021-07-22,true,1
PRD00982,CAT0086,2020-08-03,false,2
PRD00983,CAT0044,2019-02-02,true,1
PRD00984,CAT0044,2023-11-27,true,1
PRD00985,CAT0044,2019-08-05,true,1
PRD00986,CAT0044,2020-06-13,true,1
PRD00987,CAT0044,2023-01-10,true,1
PRD00988,CAT0044,2024-01-13,true,1
PRD00989,CAT0044,2021-05-22,true,1
PRD00990,CAT0044,2019-07-08,true,1
PRD00991,CAT0044,2023-05-06,true,1
PRD00992,CAT0044,2024-12-03,true,1
PRD00992,CAT0093,2025-08-13,false,4
PRD00993,CAT0044,2024-12-22,true,1
PRD00994,CAT0045,2024-06-10,true,1
PRD00995,CAT0045,2019-11-19,true,1
PRD00996,CAT0045,2023-09-11,true,1
PRD00997,CAT0045,2024-10-24,true,1
PRD00998,CAT0045,2022-03-02,true,1
PRD00999,CAT0045,2019-11-26,true,1
PRD00999,CAT0073,2024-04-03,false,2
PRD01000,CAT0045,2022-12-05,true,1
PRD01001,CAT0045,2021-04-16,true,1
PRD01002,CAT0045,2019-06-23,true,1
PRD01003,CAT0045,2020-08-21,true,1
PRD01004,CAT0045,2021-07-13,true,1
PRD01005,CAT0045,2023-05-22,true,1
PRD01006,CAT0045,2021-05-09,true,1
PRD01007,CAT0045,2020-03-30,true,1
PRD01007,CAT0122,2020-08-24,false,4
PRD01008,CAT0045,2024-04-06,true,1
PRD01008,CAT0111,2021-10-24,false,4
PRD01009,CAT0045,2024-07-30,true,1
PRD01010,CAT0045,2022-05-23,true,1
PRD01011,CAT0045,2019-07-03,true,1
PRD01012,CAT0045,2019-08-04,true,1
PRD01013,CAT0045,2021-11-10,true,1
PRD01014,CAT0045,2021-12-29,true,1
PRD01015,CAT0045,2022-02-19,true,1
PRD01016,CAT0045,2024-09-30,true,1
PRD01017,CAT0045,2022-12-14,true,1
PRD01018,CAT0045,2019-06-30,true,1
PRD01018,CAT0109,2025-08-22,false,4
PRD01019,CAT0045,2023-08-22,true,1
PRD01020,CAT0046,2023-12-06,true,1
PRD01021,CAT0046,2022-09-25,true,1
PRD01021,CAT0036,2023-06-11,false,5
PRD01022,CAT0046,2022-10-08,true,1
PRD01023,CAT0046,2021-05-06,true,1
PRD01023,CAT0101,2020-11-06,false,3
PRD01024,CAT0046,2020-05-30,true,1
PRD01025,CAT0046,2019-03-30,true,1
PRD01025,CAT0102,2021-04-02,false,4
PRD01026,CAT0046,2023-12-01,true,1
PRD01027,CAT0046,2022-03-14,true,1
PRD01028,CAT0046,2021-02-14,true,1
PRD01029,CAT0046,2024-12-31,true,1
PRD01029,CAT0003,2022-06-14,false,5
PRD01030,CAT0046,2019-11-22,true,1
PRD01031,CAT0046,2023-11-10,true,1
PRD01032,CAT0046,2019-03-29,true,1
PRD01033,CAT0046,2023-07-10,true,1
PRD01034,CAT0046,2020-08-23,true,1
PRD01034,CAT0106,2023-10-15,false,4
PRD01035,CAT0046,2022-08-30,true,1
PRD01036,CAT0046,2023-11-14,true,1
PRD01037,CAT0046,2023-04-28,true,1
PRD01038,CAT0046,2021-05-09,true,1
PRD01039,CAT0046,2020-04-09,true,1
PRD01039,CAT0037,2021-07-29,false,3
PRD01040,CAT0046,2021-05-13,true,1
PRD01041,CAT0046,2022-03-09,true,1
PRD01042,CAT0046,2021-01-19,true,1
PRD01042,CAT0060,2025-07-08,false,3
PRD01043,CAT0046,2019-05-06,true,1
PRD01044,CAT0046,2024-01-01,true,1
PRD01045,CAT0046,2021-05-30,true,1
PRD01046,CAT0046,2019-07-08,true,1
PRD01047,CAT0046,2020-01-14,true,1
PRD01047,CAT0052,2023-10-04,false,5
PRD01048,CAT0046,2021-06-10,true,1
PRD01049,CAT0046,2024-04-13,true,1
PRD01050,CAT0046,2022-11-22,true,1
PRD01051,CAT0047,2019-11-27,true,1
PRD01051,CAT0034,2021-06-15,false,3
PRD01052,CAT0047,2019-04-09,true,1
PRD01052,CAT0054,2024-12-23,false,2
PRD01053,CAT0047,2022-03-16,true,1
PRD01054,CAT0047,2024-04-26,true,1
PRD01055,CAT0047,2019-01-29,true,1
PRD01056,CAT0047,2022-08-11,true,1
PRD01056,CAT0121,2023-04-30,false,2
PRD01057,CAT0047,2019-11-28,true,1
PRD01058,CAT0047,2020-09-28,true,1
PRD01059,CAT0047,2021-03-15,true,1
PRD01060,CAT0047,2023-08-13,true,1
PRD01061,CAT0047,2022-07-02,true,1
PRD01062,CAT0047,2020-08-28,true,1
PRD01063,CAT0047,2021-07-07,true,1
PRD01063,CAT0004,2020-03-19,false,3
PRD01064,CAT0047,2021-10-19,true,1
PRD01065,CAT0047,2021-08-21,true,1
PRD01066,CAT0047,2024-02-11,true,1
PRD01067,CAT0047,2021-03-24,true,1
PRD01068,CAT0047,2023-07-16,true,1
PRD01068,CAT0016,2023-03-08,false,5
PRD01069,CAT0047,2023-08-23,true,1
PRD01069,CAT0074,2024-02-03,false,5
PRD01070,CAT0047,2019-12-24,true,1
PRD01071,CAT0047,2022-08-01,true,1
PRD01072,CAT0047,2024-08-30,true,1
PRD01072,CAT0020,2020-02-17,false,5
PRD01073,CAT0047,2022-03-27,true,1
PRD01074,CAT0047,2020-09-11,true,1
PRD01075,CAT0047,2021-01-25,true,1
PRD01075,CAT0061,2020-09-17,false,5
PRD01076,CAT0047,2024-08-28,true,1
PRD01077,CAT0047,2022-11-05,true,1
PRD01078,CAT0047,2024-11-10,true,1
PRD01079,CAT0047,2021-05-11,true,1
PRD01080,CAT0047,2020-08-25,true,1
PRD01080,CAT0010,2025-10-22,false,2
PRD01081,CAT0047,2019-01-30,true,1
PRD01082,CAT0048,2021-07-29,true,1
PRD01082,CAT0037,2025-07-31,false,4
PRD01083,CAT0048,2023-12-07,true,1
PRD01084,CAT0048,2019-05-22,true,1
PRD01084,CAT0080,2022-12-31,false,2
PRD01085,CAT0048,2019-01-25,true,1
PRD01086,CAT0048,2021-04-13,true,1
PRD01087,CAT0048,2022-01-08,true,1
PRD01088,CAT0048,2022-10-21,true,1
PRD01088,CAT0075,2021-07-21,false,4
PRD01089,CAT0048,2022-05-14,true,1
PRD01089,CAT0127,2025-08-14,false,4
PRD01090,CAT0048,2021-12-12,true,1
PRD01091,CAT0048,2024-08-07,true,1
PRD01091,CAT0056,2021-06-18,false,3
PRD01092,CAT0048,2019-12-01,true,1
PRD01092,CAT0017,2024-03-12,false,5
PRD01093,CAT0048,2019-10-08,true,1
PRD01094,CAT0048,2020-01-19,true,1
PRD01094,CAT0062,2024-12-26,false,3
PRD01095,CAT0048,2021-09-09,true,1
PRD01096,CAT0048,2020-01-07,true,1
PRD01096,CAT0040,2023-05-17,false,3
PRD01097,CAT0048,2022-11-27,true,1
PRD01097,CAT0100,2022-04-12,false,2
PRD01098,CAT0048,2019-08-18,true,1
PRD01099,CAT0048,2020-10-07,true,1
PRD01100,CAT0048,2022-04-16,true,1
PRD01101,CAT0048,2019-09-29,true,1
PRD01102,CAT0048,2024-04-03,true,1
PRD01103,CAT0048,2024-04-01,true,1
PRD01104,CAT0048,2023-08-27,true,1
PRD01104,CAT0121,2024-10-17,false,5
PRD01105,CAT0048,2021-02-04,true,1
PRD01106,CAT0048,2023-09-05,true,1
PRD01106,CAT0006,2023-05-19,false,3
PRD01107,CAT0048,2024-07-09,true,1
PRD01108,CAT0048,2019-12-27,true,1
PRD01108,CAT0024,2023-06-18,false,2
PRD01109,CAT0048,2019-07-12,true,1
PRD01110,CAT0048,2024-11-29,true,1
PRD01111,CAT0048,2020-09-06,true,1
PRD01112,CAT0048,2021-01-03,true,1
PRD01112,CAT0100,2023-11-12,false,2
PRD01113,CAT0048,2020-04-19,true,1
PRD01114,CAT0048,2020-10-21,true,1
PRD01115,CAT0049,2022-08-24,true,1
PRD01116,CAT0049,2022-08-03,true,1
PRD01117,CAT0049,2024-08-30,true,1
PRD01118,CAT0049,2019-06-22,true,1
PRD01119,CAT0049,2023-09-03,true,1
PRD01120,CAT0049,2023-02-02,true,1
PRD01121,CAT0049,2019-04-09,true,1
PRD01122,CAT0049,2019-06-26,true,1
PRD01123,CAT0049,2022-09-30,true,1
PRD01124,CAT0049,2019-12-23,true,1
PRD01125,CAT0049,2019-02-28,true,1
PRD01126,CAT0049,2020-05-30,true,1
PRD01127,CAT0049,2022-03-04,true,1
PRD01128,CAT0049,2019-03-31,true,1
PRD01129,CAT0049,2023-12-08,true,1
PRD01130,CAT0049,2023-12-13,true,1
PRD01131,CAT0049,2020-06-03,true,1
PRD01132,CAT0049,2020-10-21,true,1
PRD01132,CAT0066,2023-04-25,false,2
PRD01133,CAT0049,2021-08-12,true,1
PRD01133,CAT0050,2023-08-10,false,2
PRD01134,CAT0049,2020-12-17,true,1
PRD01135,CAT0049,2019-10-30,true,1
PRD01135,CAT0123,2025-05-06,false,2
PRD01136,CAT0049,2019-04-26,true,1
PRD01136,CAT0055,2023-07-25,false,3
PRD01137,CAT0049,2021-03-23,true,1
PRD01138,CAT0049,2019-04-07,true,1
PRD01139,CAT0049,2024-04-02,true,1
PRD01140,CAT0049,2019-12-05,true,1
PRD01141,CAT0049,2023-02-24,true,1
PRD01142,CAT0049,2019-08-07,true,1
PRD01143,CAT0049,2024-12-14,true,1
PRD01143,CAT0130,2024-05-29,false,2
PRD01144,CAT0049,2021-12-16,true,1
PRD01144,CAT0026,2023-06-30,false,3
PRD01145,CAT0049,2022-10-31,true,1
PRD01146,CAT0050,2021-06-19,true,1
PRD01147,CAT0050,2022-05-31,true,1
PRD01148,CAT0050,2020-04-04,true,1
PRD01149,CAT0050,2024-08-22,true,1
PRD01150,CAT0050,2022-06-13,true,1
PRD01151,CAT0050,2022-07-15,true,1
PRD01152,CAT0050,2022-03-18,true,1
PRD01153,CAT0050,2022-04-23,true,1
PRD01154,CAT0050,2021-03-13,true,1
PRD01155,CAT0050,2019-08-20,true,1
PRD01156,CAT0050,2019-03-07,true,1
PRD01156,CAT0012,2023-10-20,false,2
PRD01157,CAT0050,2024-08-13,true,1
PRD01157,CAT0090,2022-08-25,false,4
PRD01158,CAT0050,2019-01-14,true,1
PRD01159,CAT0050,2023-10-27,true,1
PRD01159,CAT0039,2024-01-17,false,2
PRD01160,CAT0050,2022-02-04,true,1
PRD01161,CAT0050,2021-10-27,true,1
PRD01162,CAT0050,2023-12-21,true,1
PRD01163,CAT0050,2021-09-02,true,1
PRD01163,CAT0046,2022-04-18,false,5
PRD01164,CAT0050,2022-12-16,true,1
PRD01165,CAT0050,2022-10-28,true,1
PRD01166,CAT0050,2019-08-31,true,1
PRD01167,CAT0050,2020-07-14,true,1
PRD01167,CAT0005,2024-03-12,false,3
PRD01168,CAT0050,2022-05-01,true,1
PRD01169,CAT0050,2020-09-18,true,1
PRD01170,CAT0050,2023-02-22,true,1
PRD01170,CAT0048,2023-02-20,false,5
PRD01171,CAT0051,2022-08-25,true,1
PRD01171,CAT0049,2024-02-23,false,2
PRD01172,CAT0051,2021-11-10,true,1
PRD01173,CAT0051,2020-11-16,true,1
PRD01173,CAT0068,2020-06-15,false,5
PRD01174,CAT0051,2024-09-05,true,1
PRD01175,CAT0051,2022-01-29,true,1
PRD01175,CAT0116,2024-12-26,false,2
PRD01176,CAT0051,2023-09-22,true,1
PRD01177,CAT0051,2020-02-14,true,1
PRD01178,CAT0051,2021-06-21,true,1
PRD01179,CAT0051,2023-12-13,true,1
PRD01180,CAT0051,2022-06-19,true,1
PRD01181,CAT0051,2023-10-29,true,1
PRD01181,CAT0025,2024-02-16,false,4
PRD01182,CAT0051,2021-06-26,true,1
PRD01183,CAT0051,2021-09-14,true,1
PRD01184,CAT0051,2024-03-16,true,1
PRD01185,CAT0051,2022-08-05,true,1
PRD01185,CAT0127,2023-09-02,false,3
PRD01186,CAT0051,2023-03-19,true,1
PRD01186,CAT0048,2021-10-11,false,4
PRD01187,CAT0051,2019-04-05,true,1
PRD01188,CAT0051,2019-07-12,true,1
PRD01188,CAT0081,2022-03-19,false,5
PRD01189,CAT0051,2022-09-30,true,1
PRD01190,CAT0051,2019-12-09,true,1
PRD01191,CAT0051,2022-11-08,true,1
PRD01191,CAT0012,2022-01-27,false,3
PRD01192,CAT0051,2024-04-21,true,1
PRD01193,CAT0051,2021-12-31,true,1
PRD01193,CAT0126,2024-03-03,false,5
PRD01194,CAT0051,2024-10-17,true,1
PRD01195,CAT0051,2020-07-12,true,1
PRD01196,CAT0051,2022-11-19,true,1
PRD01196,CAT0010,2021-10-17,false,5
PRD01197,CAT0051,2022-06-27,true,1
PRD01197,CAT0078,2021-07-25,false,4
PRD01198,CAT0051,2019-10-25,true,1
PRD01199,CAT0052,2021-08-10,true,1
PRD01200,CAT0052,2022-02-14,true,1
PRD01201,CAT0052,2024-07-04,true,1
PRD01202,CAT0052,2021-02-04,true,1
PRD01203,CAT0052,2023-09-01,true,1
PRD01204,CAT0052,2021-03-25,true,1
PRD01205,CAT0052,2020-09-09,true,1
PRD01205,CAT0095,2020-11-25,false,4
PRD01206,CAT0052,2024-03-20,true,1
PRD01206,CAT0065,2023-12-25,false,3
PRD01207,CAT0052,2021-08-04,true,1
PRD01207,CAT0057,2022-10-21,false,4
PRD01208,CAT0052,2020-04-02,true,1
PRD01209,CAT0052,2024-09-26,true,1
PRD01210,CAT0052,2023-05-13,true,1
PRD01211,CAT0052,2022-04-13,true,1
PRD01212,CAT0052,2021-09-06,true,1
PRD01213,CAT0052,2021-04-24,true,1
PRD01213,CAT0068,2020-02-16,false,3
PRD01214,CAT0052,2019-03-28,true,1
PRD01214,CAT0006,2020-07-26,false,2
PRD01215,CAT0052,2019-01-31,true,1
PRD01215,CAT0024,2020-10-14,false,2
PRD01216,CAT0052,2022-05-12,true,1
PRD01216,CAT0089,2024-03-10,false,5
PRD01217,CAT0052,2023-11-25,true,1
PRD01217,CAT0107,2022-05-30,false,4
PRD01218,CAT0052,2024-09-03,true,1
PRD01219,CAT0052,2022-03-25,true,1
PRD01219,CAT0016,2023-09-28,false,3
PRD01220,CAT0052,2022-05-18,true,1
PRD01221,CAT0052,2024-05-15,true,1
PRD01222,CAT0052,2022-12-23,true,1
PRD01222,CAT0038,2022-07-27,false,3
PRD01223,CAT0052,2024-12-03,true,1
PRD01224,CAT0053,2020-02-04,true,1
PRD01225,CAT0053,2019-11-25,true,1
PRD01225,CAT0118,2020-12-15,false,4
PRD01226,CAT0053,2024-10-12,true,1
PRD01227,CAT0053,2019-04-29,true,1
PRD01228,CAT0053,2020-08-10,true,1
PRD01229,CAT0053,2020-05-14,true,1
PRD01230,CAT0053,2021-07-03,true,1
PRD01231,CAT0053,2022-04-20,true,1
PRD01231,CAT0079,2024-11-15,false,5
PRD01232,CAT0053,2021-05-29,true,1
PRD01233,CAT0053,2023-12-24,true,1
PRD01233,CAT0054,2021-11-14,false,3
PRD01234,CAT0053,2024-11-21,true,1
PRD01234,CAT0040,2021-06-03,false,5
PRD01235,CAT0053,2019-09-06,true,1
PRD01236,CAT0053,2021-12-07,true,1
PRD01236,CAT0036,2025-05-07,false,4
PRD01237,CAT0053,2019-04-27,true,1
PRD01237,CAT0091,2023-11-05,false,4
PRD01238,CAT0053,2021-01-09,true,1
PRD01239,CAT0053,2019-07-26,true,1
PRD01239,CAT0064,2021-05-09,false,2
PRD01240,CAT0053,2024-09-10,true,1
PRD01240,CAT0091,2023-02-18,false,2
PRD01241,CAT0053,2022-08-27,true,1
PRD01242,CAT0053,2020-01-16,true,1
PRD01243,CAT0053,2024-10-15,true,1
PRD01244,CAT0053,2020-12-21,true,1
PRD01245,CAT0053,2024-06-22,true,1
PRD01246,CAT0053,2021-12-27,true,1
PRD01247,CAT0053,2019-07-08,true,1
PRD01248,CAT0053,2021-11-27,true,1
PRD01249,CAT0053,2024-07-30,true,1
PRD01250,CAT0053,2024-12-27,true,1
PRD01251,CAT0053,2019-09-28,true,1
PRD01252,CAT0053,2020-08-13,true,1
PRD01253,CAT0054,2019-06-06,true,1
PRD01254,CAT0054,2019-10-21,true,1
PRD01255,CAT0054,2023-08-03,true,1
PRD01255,CAT0056,2023-12-09,false,4
PRD01256,CAT0054,2023-11-29,true,1
PRD01256,CAT0064,2025-04-17,false,2
PRD01257,CAT0054,2020-11-22,true,1
PRD01258,CAT0054,2022-08-10,true,1
PRD01259,CAT0054,2023-05-20,true,1
PRD01259,CAT0031,2022-12-22,false,2
PRD01260,CAT0054,2022-12-18,true,1
PRD01261,CAT0054,2024-02-05,true,1
PRD01262,CAT0054,2019-08-20,true,1
PRD01263,CAT0054,2021-10-28,true,1
PRD01264,CAT0054,2020-08-12,true,1
PRD01265,CAT0054,2021-02-11,true,1
PRD01266,CAT0054,2023-10-23,true,1
PRD01267,CAT0054,2020-07-13,true,1
PRD01268,CAT0054,2023-02-06,true,1
PRD01269,CAT0054,2021-11-26,true,1
PRD01269,CAT0001,2025-09-30,false,3
PRD01270,CAT0054,2024-01-09,true,1
PRD01271,CAT0054,2024-01-28,true,1
PRD01272,CAT0054,2023-08-13,true,1
PRD01273,CAT0054,2020-09-07,true,1
PRD01274,CAT0054,2019-03-14,true,1
PRD01275,CAT0054,2021-02-18,true,1
PRD01276,CAT0054,2024-04-29,true,1
PRD01277,CAT0054,2021-08-02,true,1
PRD01278,CAT0054,2021-04-04,true,1
PRD01279,CAT0054,2021-08-02,true,1
PRD01280,CAT0055,2021-01-10,true,1
PRD01280,CAT0101,2022-09-26,false,2
PRD01281,CAT0055,2024-08-06,true,1
PRD01281,CAT0015,2023-09-08,false,3
PRD01282,CAT0055,2019-03-26,true,1
PRD01283,CAT0055,2023-05-27,true,1
PRD01283,CAT0062,2020-09-28,false,2
PRD01284,CAT0055,2020-12-26,true,1
PRD01285,CAT0055,2022-08-02,true,1
PRD01286,CAT0055,2024-07-29,true,1
PRD01287,CAT0055,2021-12-18,true,1
PRD01288,CAT0055,2021-03-30,true,1
PRD01289,CAT0055,2024-07-02,true,1
PRD01289,CAT0037,2021-02-11,false,5
PRD01290,CAT0055,2019-03-07,true,1
PRD01291,CAT0055,2022-05-05,true,1
PRD01291,CAT0130,2025-02-11,false,4
PRD01292,CAT0055,2019-01-16,true,1
PRD01293,CAT0055,2021-04-13,true,1
PRD01294,CAT0055,2023-05-22,true,1
PRD01295,CAT0055,2021-03-15,true,1
PRD01296,CAT0055,2022-10-08,true,1
PRD01297,CAT0055,2020-11-02,true,1
PRD01298,CAT0055,2022-08-22,true,1
PRD01299,CAT0055,2023-09-04,true,1
PRD01299,CAT0106,2025-02-04,false,2
PRD01300,CAT0055,2024-11-22,true,1
PRD01301,CAT0055,2020-10-09,true,1
PRD01302,CAT0055,2024-05-10,true,1
PRD01302,CAT0054,2024-10-31,false,2
PRD01303,CAT0055,2020-01-13,true,1
PRD01304,CAT0055,2023-12-05,true,1
PRD01304,CAT0037,2021-05-07,false,5
PRD01305,CAT0056,2024-01-09,true,1
PRD01306,CAT0056,2022-02-08,true,1
PRD01307,CAT0056,2022-05-07,true,1
PRD01308,CAT0056,2024-05-16,true,1
PRD01309,CAT0056,2019-04-09,true,1
PRD01310,CAT0056,2022-10-31,true,1
PRD01310,CAT0058,2024-12-17,false,5
PRD01311,CAT0056,2024-02-13,true,1
PRD01312,CAT0056,2023-11-18,true,1
PRD01312,CAT0103,2021-09-07,false,4
PRD01313,CAT0056,2021-09-29,true,1
PRD01314,CAT0056,2019-07-24,true,1
PRD01315,CAT0056,2021-06-23,true,1
PRD01315,CAT0120,2025-12-13,false,3
PRD01316,CAT0056,2021-05-01,true,1
PRD01317,CAT0056,2019-11-09,true,1
PRD01318,CAT0056,2024-07-02,true,1
PRD01319,CAT0056,2023-02-03,true,1
PRD01320,CAT0056,2021-06-24,true,1
PRD01321,CAT0056,2019-11-01,true,1
PRD01321,CAT0117,2021-02-27,false,5
PRD01322,CAT0056,2020-08-04,true,1
PRD01323,CAT0056,2024-11-24,true,1
PRD01324,CAT0056,2021-06-19,true,1
PRD01325,CAT0056,2020-04-24,true,1
PRD01326,CAT0056,2022-12-17,true,1
PRD01327,CAT0056,2024-03-08,true,1
PRD01327,CAT0077,2024-08-14,false,4
PRD01328,CAT0056,2019-01-09,true,1
PRD01328,CAT0076,2025-01-10,false,4
PRD01329,CAT0056,2024-02-14,true,1
PRD01330,CAT0056,2020-11-01,true,1
PRD01331,CAT0056,2023-06-21,true,1
PRD01332,CAT0057,2020-02-11,true,1
PRD01333,CAT0057,2023-08-13,true,1
PRD01334,CAT0057,2019-06-16,true,1
PRD01335,CAT0057,2020-06-27,true,1
PRD01336,CAT0057,2023-04-19,true,1
PRD01336,CAT0110,2025-06-29,false,5
PRD01337,CAT0057,2023-10-18,true,1
PRD01337,CAT0097,2024-04-28,false,3
PRD01338,CAT0057,2023-03-05,true,1
PRD01338,CAT0062,2024-07-08,false,2
PRD01339,CAT0057,2019-03-17,true,1
PRD01340,CAT0057,2024-01-29,true,1
PRD01341,CAT0057,2019-02-15,true,1
PRD01342,CAT0057,2022-02-03,true,1
PRD01342,CAT0051,2025-09-21,false,3
PRD01343,CAT0057,2024-08-12,true,1
PRD01344,CAT0057,2020-02-05,true,1
PRD01344,CAT0082,2021-09-03,false,3
PRD01345,CAT0057,2019-01-19,true,1
PRD01346,CAT0057,2024-04-05,true,1
PRD01347,CAT0057,2024-07-29,true,1
PRD01348,CAT0057,2024-08-20,true,1
PRD01349,CAT0057,2023-07-05,true,1
PRD01349,CAT0045,2024-03-10,false,5
PRD01350,CAT0057,2019-10-09,true,1
PRD01351,CAT0057,2021-12-04,true,1
PRD01351,CAT0044,2020-01-16,false,3
PRD01352,CAT0057,2019-04-18,true,1
PRD01352,CAT0046,2023-05-17,false,4
PRD01353,CAT0057,2023-05-08,true,1
PRD01354,CAT0057,2023-08-20,true,1
PRD01355,CAT0057,2024-04-21,true,1
PRD01356,CAT0057,2023-01-12,true,1
PRD01357,CAT0057,2023-06-19,true,1
PRD01358,CAT0057,2021-01-20,true,1
PRD01359,CAT0057,2022-12-24,true,1
PRD01360,CAT0057,2019-08-03,true,1
PRD01361,CAT0057,2021-06-13,true,1
PRD01362,CAT0057,2024-12-10,true,1
PRD01362,CAT0045,2022-03-20,false,4
PRD01363,CAT0058,2019-04-14,true,1
PRD01364,CAT0058,2020-04-29,true,1
PRD01364,CAT0102,2020-11-14,false,5
PRD01365,CAT0058,2023-07-18,true,1
PRD01366,CAT0058,2023-02-05,true,1
PRD01367,CAT0058,2022-04-29,true,1
PRD01367,CAT0054,2023-07-14,false,4
PRD01368,CAT0058,2019-08-15,true,1
PRD01369,CAT0058,2024-02-15,true,1
PRD01369,CAT0083,2023-05-13,false,5
PRD01370,CAT0058,2020-09-24,true,1
PRD01370,CAT0035,2024-11-09,false,4
PRD01371,CAT0058,2023-05-10,true,1
PRD01372,CAT0058,2020-08-03,true,1
PRD01373,CAT0058,2023-08-19,true,1
PRD01374,CAT0058,2021-10-25,true,1
PRD01375,CAT0058,2020-03-29,true,1
PRD01376,CAT0058,2019-11-15,true,1
PRD01377,CAT0058,2023-08-06,true,1
PRD01378,CAT0058,2024-06-30,true,1
PRD01378,CAT0030,2020-07-07,false,2
PRD01379,CAT0058,2019-11-21,true,1
PRD01380,CAT0058,2024-04-13,true,1
PRD01381,CAT0058,2023-04-19,true,1
PRD01382,CAT0058,2019-07-10,true,1
PRD01382,CAT0041,2020-02-26,false,2
PRD01383,CAT0058,2021-10-20,true,1
PRD01384,CAT0058,2023-10-28,true,1
PRD01385,CAT0058,2020-06-19,true,1
PRD01385,CAT0043,2021-07-13,false,3
PRD01386,CAT0058,2022-11-08,true,1
PRD01387,CAT0058,2020-07-31,true,1
PRD01387,CAT0080,2021-02-19,false,3
PRD01388,CAT0058,2021-11-30,true,1
PRD01389,CAT0059,2023-07-03,true,1
PRD01389,CAT0028,2021-08-28,false,2
PRD01390,CAT0059,2020-11-24,true,1
PRD01391,CAT0059,2019-04-18,true,1
PRD01392,CAT0059,2020-03-09,true,1
PRD01392,CAT0049,2024-07-07,false,4
PRD01393,CAT0059,2021-12-04,true,1
PRD01394,CAT0059,2022-09-10,true,1
PRD01395,CAT0059,2020-02-04,true,1
PRD01396,CAT0059,2023-05-15,true,1
PRD01397,CAT0059,2021-06-21,true,1
PRD01398,CAT0059,2022-08-18,true,1
PRD01398,CAT0046,2024-07-27,false,3
PRD01399,CAT0059,2024-09-25,true,1
PRD01400,CAT0059,2024-05-28,true,1
PRD01401,CAT0059,2024-07-04,true,1
PRD01401,CAT0050,2021-02-10,false,4
PRD01402,CAT0059,2021-03-15,true,1
PRD01403,CAT0059,2023-07-19,true,1
PRD01403,CAT0061,2021-12-27,false,4
PRD01404,CAT0059,2024-12-04,true,1
PRD01405,CAT0059,2022-04-02,true,1
PRD01406,CAT0059,2019-03-29,true,1
PRD01407,CAT0059,2020-04-10,true,1
PRD01408,CAT0059,2020-06-10,true,1
PRD01408,CAT0121,2020-10-19,false,2
PRD01409,CAT0059,2021-11-22,true,1
PRD01410,CAT0059,2019-08-30,true,1
PRD01411,CAT0059,2020-03-04,true,1
PRD01411,CAT0109,2022-11-05,false,5
PRD01412,CAT0059,2019-08-10,true,1
PRD01413,CAT0059,2023-04-26,true,1
PRD01414,CAT0059,2024-12-01,true,1
PRD01415,CAT0059,2022-07-10,true,1
PRD01416,CAT0059,2019-04-16,true,1
PRD01416,CAT0026,2021-08-05,false,5
PRD01417,CAT0059,2024-06-05,true,1
PRD01418,CAT0059,2019-06-02,true,1
PRD01419,CAT0060,2024-08-08,true,1
PRD01420,CAT0060,2024-09-07,true,1
PRD01421,CAT0060,2022-10-28,true,1
PRD01421,CAT0065,2022-01-09,false,5
PRD01422,CAT0060,2019-08-09,true,1
PRD01422,CAT0119,2025-07-14,false,3
PRD01423,CAT0060,2021-08-08,true,1
PRD01424,CAT0060,2019-01-14,true,1
PRD01425,CAT0060,2021-11-01,true,1
PRD01426,CAT0060,2021-11-15,true,1
PRD01427,CAT0060,2021-03-04,true,1
PRD01427,CAT0107,2023-07-03,false,4
PRD01428,CAT0060,2020-05-19,true,1
PRD01429,CAT0060,2021-12-17,true,1
PRD01430,CAT0060,2021-04-20,true,1
PRD01431,CAT0060,2019-02-27,true,1
PRD01431,CAT0100,2024-02-01,false,5
PRD01432,CAT0060,2020-12-13,true,1
PRD01433,CAT0060,2021-02-17,true,1
PRD01434,CAT0060,2021-11-29,true,1
PRD01435,CAT0060,2024-11-15,true,1
PRD01435,CAT0059,2023-05-07,false,3
PRD01436,CAT0060,2020-01-17,true,1
PRD01436,CAT0073,2024-11-28,false,4
PRD01437,CAT0060,2023-06-14,true,1
PRD01438,CAT0060,2024-06-15,true,1
PRD01438,CAT0082,2020-12-12,false,4
PRD01439,CAT0060,2020-03-22,true,1
PRD01440,CAT0060,2023-09-16,true,1
PRD01440,CAT0049,2020-12-19,false,3
PRD01441,CAT0060,2022-02-20,true,1
PRD01441,CAT0030,2025-02-19,false,3
PRD01442,CAT0060,2021-11-01,true,1
PRD01443,CAT0060,2023-06-21,true,1
PRD01444,CAT0060,2024-03-09,true,1
PRD01445,CAT0060,2021-07-24,true,1
PRD01446,CAT0060,2021-04-16,true,1
PRD01447,CAT0060,2019-06-10,true,1
PRD01448,CAT0060,2023-04-21,true,1
PRD01449,CAT0060,2022-01-14,true,1
PRD01449,CAT0115,2021-10-01,false,5
PRD01450,CAT0061,2021-05-11,true,1
