orderId,productId,quantity,unitPrice,discount
ORD00415,PRD01059,2,1083.37,0.27
ORD00415,PRD02459,3,1988.74,0.21
ORD00416,PRD01895,5,1797.89,0.13
ORD00416,PRD00355,4,1866.59,0.21
ORD00416,PRD01523,5,1065.74,0.02
ORD00417,PRD02404,3,528.33,0.02
ORD00417,PRD02250,4,2465.61,0.02
ORD00417,PRD00542,4,922.82,0.03
ORD00418,PRD00884,2,983.68,0.15
ORD00419,PRD01136,4,2158.3,0.03
ORD00420,PRD01311,4,642.45,0.17
ORD00420,PRD01595,1,2354.16,0.12
ORD00420,PRD00986,4,544.62,0.19
ORD00420,PRD02981,2,1965.61,0.03
ORD00420,PRD00062,1,132.2,0.24
ORD00421,PRD02279,4,2280.28,0.25
ORD00421,PRD02121,2,1316.22,0.1
ORD00421,PRD01876,4,2117.64,0.02
ORD00421,PRD01043,2,2366.79,0.08
ORD00421,PRD01712,4,2013.12,0.21
ORD00422,PRD02356,2,965.34,0.12
ORD00423,PRD02433,1,1219.09,0.17
ORD00423,PRD00787,4,1386.67,0.27
ORD00424,PRD02132,2,1467.5,0.17
ORD00424,PRD02649,1,1297.95,0.0
ORD00424,PRD00580,3,1987.99,0.12
ORD00425,PRD02175,4,475.17,0.28
ORD00425,PRD00335,3,1932.08,0.1
ORD00425,PRD02267,4,1055.76,0.28
ORD00426,PRD01790,5,1964.77,0.21
ORD00427,PRD01091,5,1949.81,0.01
ORD00428,PRD02269,2,321.69,0.25
ORD00428,PRD02450,2,1698.5,0.22
ORD00428,PRD02553,1,2219.7,0.17
ORD00428,PRD00519,2,752.95,0.21
ORD00428,PRD00259,2,2332.31,0.22
ORD00429,PRD00821,4,621.05,0.14
ORD00429,PRD02688,3,2065.58,0.12
ORD00429,PRD01564,4,505.19,0.11
ORD00429,PRD01386,3,636.39,0.05
ORD00430,PRD01340,3,1765.77,0.0
ORD00430,PRD02270,3,657.97,0.09
ORD00430,PRD00630,3,396.59,0.24
ORD00430,PRD00668,4,1727.84,0.13
ORD00430,PRD01843,1,1348.55,0.21
ORD00431,PRD02747,5,874.25,0.27
ORD00431,PRD02476,5,2149.13,0.21
ORD00432,PRD02232,1,1451.61,0.12
ORD00432,PRD01247,3,2094.45,0.16
ORD00432,PRD02523,3,1848.21,0.18
ORD00433,PRD01189,5,1501.11,0.25
ORD00433,PRD00464,4,548.63,0.01
ORD00433,PRD01561,2,2369.21,0.11
ORD00434,PRD00903,5,376.5,0.17
ORD00434,PRD02634,5,733.22,0.28
ORD00434,PRD02760,3,1760.78,0.0
ORD00434,PRD01125,1,1295.24,0.16
ORD00435,PRD02554,5,94.46,0.22
ORD00435,PRD00580,1,1987.99,0.0
ORD00435,PRD01067,1,2064.7,0.28
ORD00435,PRD01104,3,721.73,0.05
ORD00435,PRD02906,1,1004.42,0.29
ORD00436,PRD00809,2,64.95,0.2
ORD00436,PRD02838,1,1620.47,0.14
ORD00436,PRD00655,5,931.97,0.14
ORD00437,PRD00769,1,1602.17,0.04
ORD00437,PRD01094,4,1048.73,0.19
ORD00437,PRD02716,5,1698.82,0.19
ORD00438,PRD00603,3,1240.13,0.27
ORD00439,PRD02850,3,1603.15,0.17
ORD00439,PRD02703,2,16.12,0.16
ORD00440,PRD01238,4,1048.76,0.12
ORD00441,PRD01705,2,919.14,0.04
ORD00441,PRD01209,1,258.55,0.11
ORD00441,PRD02480,5,1690.43,0.18
ORD00442,PRD01980,1,2359.04,0.27
ORD00442,PRD01053,5,53.14,0.18
ORD00442,PRD00754,2,1382.77,0.24
ORD00442,PRD02023,5,1753.99,0.24
ORD00442,PRD02658,5,1861.84,0.28
ORD00443,PRD02119,5,337.46,0.01
ORD00443,PRD01868,4,2468.1,0.13
ORD00443,PRD02306,3,156.83,0.1
ORD00444,PRD02115,2,1858.75,0.01
ORD00444,PRD02304,3,1910.6,0.13
ORD00444,PRD01477,4,1065.01,0.25
ORD00445,PRD00847,1,987.8,0.02
ORD00445,PRD00101,3,1490.83,0.06
ORD00445,PRD01038,3,166.36,0.25
ORD00445,PRD00218,4,1557.97,0.14
ORD00446,PRD00768,5,750.61,0.23
ORD00446,PRD02475,4,1437.46,0.12
ORD00446,PRD00748,2,524.48,0.23
ORD00446,PRD01693,5,633.26,0.08
ORD00447,PRD01276,2,743.62,0.11
ORD00448,PRD01721,2,755.04,0.27
ORD00448,PRD00076,4,1258.82,0.18
ORD00449,PRD02096,5,1356.89,0.3
ORD00449,PRD02040,2,1607.68,0.28
ORD00449,PRD01966,5,400.12,0.26
ORD00449,PRD01296,3,190.31,0.12
ORD00449,PRD02028,2,1869.91,0.29
ORD00450,PRD02055,3,97.17,0.28
ORD00450,PRD02738,3,2069.82,0.14
ORD00451,PRD00640,3,731.47,0.05
ORD00451,PRD00197,2,643.04,0.1
ORD00451,PRD01745,5,357.63,0.19
ORD00451,PRD01671,3,2137.53,0.11
ORD00452,PRD02315,4,2378.9,0.21
ORD00452,PRD02088,5,1493.77,0.24
ORD00452,PRD00190,4,564.49,0.28
ORD00452,PRD00213,4,334.48,0.26
ORD00452,PRD00327,4,771.72,0.21
ORD00453,PRD01314,4,2067.75,0.2
ORD00454,PRD00077,4,347.96,0.27
ORD00454,PRD02597,3,1206.28,0.17
ORD00455,PRD01843,4,1348.55,0.19
ORD00455,PRD02559,4,1040.11,0.11
ORD00455,PRD01880,5,413.0,0.01
ORD00456,PRD00079,2,2496.45,0.13
ORD00457,PRD00980,4,1257.15,0.04
ORD00458,PRD01360,3,630.03,0.17
ORD00458,PRD00289,4,1436.87,0.19
ORD00458,PRD00552,2,838.35,0.26
ORD00458,PRD01328,2,2400.75,0.07
ORD00459,PRD00744,1,2300.6,0.04
ORD00460,PRD00248,5,1864.6,0.24
ORD00460,PRD01641,4,1868.78,0.14
ORD00460,PRD01173,5,901.27,0.09
ORD00460,PRD00862,4,1431.19,0.2
ORD00460,PRD01750,4,575.31,0.09
ORD00461,PRD00666,2,1475.75,0.03
ORD00461,PRD02730,2,22.73,0.14
ORD00461,PRD00180,2,1424.59,0.11
ORD00461,PRD01431,2,1615.95,0.03
ORD00461,PRD00159,1,540.42,0.21
ORD00462,PRD02922,5,592.01,0.12
ORD00462,PRD01897,5,437.96,0.23
ORD00462,PRD00340,3,1712.26,0.13
ORD00462,PRD00122,2,725.47,0.28
ORD00463,PRD00523,5,850.56,0.06
ORD00464,PRD01900,1,2494.12,0.21
ORD00464,PRD02227,5,2255.34,0.17
ORD00465,PRD02754,5,2127.77,0.13
ORD00465,PRD00719,5,2350.76,0.0
ORD00465,PRD01934,2,517.53,0.01
ORD00466,PRD01274,3,2318.29,0.03
ORD00467,PRD01810,4,2140.87,0.22
ORD00467,PRD02523,4,1848.21,0.03
ORD00467,PRD02765,1,2224.0,0.07
ORD00467,PRD02434,1,972.31,0.03
ORD00467,PRD00418,1,362.59,0.03
ORD00468,PRD00826,4,2375.58,0.15
ORD00468,PRD01440,3,386.0,0.21
ORD00468,PRD01425,2,2458.69,0.13
ORD00468,PRD00696,1,376.3,0.0
ORD00469,PRD02748,5,2080.39,0.06
ORD00469,PRD02051,5,377.93,0.2
ORD00470,PRD02754,5,2127.77,0.22
ORD00470,PRD01903,1,1299.59,0.1
ORD00470,PRD02235,4,167.32,0.14
ORD00470,PRD02665,4,821.0,0.2
ORD00471,PRD00090,4,653.46,0.12
ORD00471,PRD02074,3,1203.34,0.21
ORD00471,PRD01779,5,389.98,0.17
ORD00471,PRD02247,4,242.0,0.05
ORD00471,PRD01219,2,169.96,0.06
ORD00472,PRD02664,5,1965.16,0.17
ORD00472,PRD00299,4,160.66,0.14
ORD00472,PRD02838,1,1620.47,0.26
ORD00472,PRD01917,2,936.89,0.02
ORD00473,PRD02189,1,1928.41,0.16
ORD00473,PRD01779,3,389.98,0.14
ORD00473,PRD01059,4,1083.37,0.02
ORD00473,PRD00449,5,547.88,0.17
ORD00474,PRD02173,4,879.95,0.29
ORD00474,PRD01651,4,755.14,0.23
ORD00474,PRD02112,5,2413.3,0.05
ORD00474,PRD01030,4,2176.82,0.18
ORD00474,PRD02189,4,1928.41,0.03
ORD00475,PRD02187,2,1924.71,0.03
ORD00475,PRD01440,4,386.0,0.19
ORD00475,PRD01436,4,62.03,0.06
ORD00475,PRD00273,3,453.8,0.25
ORD00476,PRD02195,3,532.02,0.18
ORD00476,PRD00354,1,1862.56,0.08
ORD00477,PRD01664,1,846.56,0.22
ORD00477,PRD02621,2,887.1,0.18
ORD00478,PRD02912,3,1526.16,0.21
ORD00479,PRD00868,3,499.76,0.03
ORD00479,PRD02475,2,1437.46,0.24
ORD00479,PRD02875,3,2448.18,0.21
ORD00479,PRD01175,5,1131.76,0.3
ORD00480,PRD00019,5,621.6,0.16
ORD00480,PRD02056,1,2364.79,0.22
ORD00481,PRD00413,5,2420.52,0.13
ORD00481,PRD00489,3,988.32,0.29
ORD00481,PRD02876,2,1105.03,0.09
ORD00481,PRD01337,1,20.7,0.25
ORD00481,PRD02488,4,2016.02,0.14
ORD00482,PRD00268,1,698.6,0.04
ORD00482,PRD01619,5,1999.6,0.16
ORD00482,PRD02003,5,708.1,0.03
ORD00483,PRD02897,5,747.67,0.15
ORD00483,PRD02471,4,2090.33,0.16
ORD00484,PRD02097,2,710.14,0.24
ORD00484,PRD02528,2,1890.55,0.25
ORD00484,PRD02483,2,1651.1,0.09
ORD00484,PRD02029,2,1533.15,0.13
ORD00485,PRD01379,3,1172.96,0.24
ORD00485,PRD00519,4,752.95,0.07
ORD00485,PRD00831,4,45.11,0.03
ORD00485,PRD02998,5,846.62,0.2
ORD00486,PRD00782,1,1751.53,0.23
ORD00486,PRD00832,1,322.32,0.16
ORD00486,PRD01401,2,1379.25,0.09
ORD00486,PRD01709,1,109.09,0.17
ORD00487,PRD01436,1,62.03,0.29
ORD00487,PRD00861,4,49.95,0.13
ORD00488,PRD00489,4,988.32,0.03
ORD00488,PRD02105,2,2189.72,0.09
ORD00489,PRD02102,5,564.11,0.17
ORD00489,PRD01088,4,805.3,0.09
ORD00489,PRD02103,2,889.28,0.11
ORD00489,PRD00945,1,2077.89,0.24
ORD00490,PRD00775,3,119.99,0.12
ORD00490,PRD02790,5,676.11,0.05
ORD00491,PRD02009,1,510.86,0.04
ORD00491,PRD02097,4,710.14,0.3
ORD00491,PRD00926,1,1523.96,0.25
ORD00491,PRD01814,1,591.37,0.01
ORD00491,PRD00204,2,202.3,0.15
ORD00492,PRD00904,1,1714.43,0.05
ORD00492,PRD00343,4,2035.01,0.27
ORD00493,PRD02645,2,681.92,0.15
ORD00493,PRD01040,4,1192.29,0.2
ORD00493,PRD01045,4,2047.52,0.28
ORD00493,PRD01391,2,581.01,0.2
ORD00494,PRD00615,2,1545.19,0.15
ORD00494,PRD02083,4,2284.15,0.07
ORD00494,PRD00722,5,2242.86,0.16
ORD00495,PRD00364,1,2285.71,0.25
ORD00495,PRD00913,4,2115.94,0.13
ORD00496,PRD00582,2,1471.64,0.21
ORD00497,PRD01680,2,1219.55,0.17
ORD00497,PRD02271,4,2298.78,0.22
ORD00497,PRD02312,3,2087.02,0.25
ORD00497,PRD01027,3,1441.14,0.2
ORD00497,PRD00919,5,2438.95,0.05
ORD00498,PRD02589,3,295.53,0.08
ORD00498,PRD02445,1,1034.41,0.12
ORD00499,PRD01138,5,2106.86,0.16
ORD00500,PRD02852,2,632.35,0.22
ORD00500,PRD00397,4,676.74,0.15
ORD00500,PRD00112,2,2292.39,0.19
ORD00500,PRD02110,3,448.56,0.19
