userId,sellerId,followedAt,notifications,tier
USR01453,SEL0010,2024-03-08,true,gold
USR00440,SEL0012,2023-09-25,true,platinum
USR00440,SEL0024,2023-03-06,false,platinum
USR00609,SEL0051,2021-08-02,false,platinum
USR00609,SEL0081,2023-01-23,false,silver
USR00360,SEL0001,2021-04-24,true,platinum
USR00360,SEL0014,2020-09-14,true,bronze
USR00360,SEL0071,2024-11-03,true,platinum
USR00476,SEL0076,2022-05-31,true,bronze
USR00476,SEL0087,2022-03-28,false,silver
USR00476,SEL0084,2020-05-14,false,bronze
USR00476,SEL0029,2024-11-13,false,silver
USR00332,SEL0090,2024-08-10,false,platinum
USR00332,SEL0020,2021-07-13,true,silver
USR00332,SEL0005,2023-11-18,false,platinum
USR00332,SEL0074,2023-03-22,false,platinum
USR01173,SEL0033,2023-12-27,false,platinum
USR00698,SEL0093,2022-02-04,true,gold
USR00698,SEL0097,2025-07-27,false,silver
USR01197,SEL0066,2020-01-26,true,bronze
USR01197,SEL0081,2020-10-23,false,bronze
USR01197,SEL0072,2020-03-02,true,silver
USR00336,SEL0050,2021-03-14,false,gold
USR00336,SEL0006,2020-08-09,false,platinum
USR00336,SEL0007,2021-02-26,true,bronze
USR00336,SEL0020,2023-05-02,false,platinum
USR00492,SEL0028,2022-06-01,false,gold
USR00492,SEL0069,2021-09-26,false,platinum
USR00492,SEL0002,2021-09-06,true,gold
USR01131,SEL0048,2025-12-02,true,silver
USR00337,SEL0042,2022-01-27,false,gold
USR00582,SEL0046,2024-07-20,false,gold
USR00582,SEL0012,2021-06-15,true,bronze
USR00582,SEL0054,2022-08-25,true,silver
USR00399,SEL0079,2025-10-22,false,silver
USR00399,SEL0082,2022-11-04,false,bronze
USR00399,SEL0018,2024-08-15,true,platinum
USR00281,SEL0010,2020-02-17,false,gold
USR00281,SEL0048,2020-04-07,true,gold
USR00593,SEL0077,2020-05-13,false,silver
USR00324,SEL0089,2025-05-29,true,gold
USR00324,SEL0098,2023-02-21,true,bronze
USR00324,SEL0059,2020-04-29,false,bronze
USR01296,SEL0047,2020-05-28,false,bronze
USR01296,SEL0048,2022-08-17,true,bronze
USR01296,SEL0008,2022-04-08,true,bronze
USR00952,SEL0081,2023-08-13,true,silver
USR00952,SEL0098,2023-04-29,false,bronze
USR00952,SEL0092,2023-06-27,true,gold
USR00044,SEL0011,2024-01-10,true,platinum
USR00044,SEL0047,2025-07-03,true,silver
USR00044,SEL0054,2023-11-26,false,platinum
USR01466,SEL0052,2024-09-17,false,bronze
USR01466,SEL0005,2024-01-19,false,platinum
USR01466,SEL0067,2022-07-20,true,gold
USR01466,SEL0050,2025-11-22,true,gold
USR01407,SEL0036,2024-10-03,false,bronze
USR01407,SEL0079,2024-05-10,true,platinum
USR01407,SEL0062,2021-10-21,false,silver
USR01407,SEL0005,2025-04-14,false,bronze
USR00549,SEL0032,2020-01-19,false,silver
USR00549,SEL0036,2025-02-20,false,bronze
USR01057,SEL0097,2021-05-05,true,platinum
USR01057,SEL0007,2025-06-25,true,bronze
USR01057,SEL0001,2022-02-02,true,bronze
USR01193,SEL0040,2025-10-20,false,silver
USR00815,SEL0058,2021-05-23,true,platinum
USR00255,SEL0090,2023-04-29,false,silver
USR00255,SEL0096,2020-09-09,true,gold
USR00255,SEL0018,2020-06-06,true,silver
USR00255,SEL0019,2024-11-20,false,gold
USR00745,SEL0014,2024-04-06,false,silver
USR01409,SEL0068,2025-07-29,true,silver
USR00860,SEL0025,2021-05-30,false,platinum
USR01475,SEL0047,2022-09-02,false,gold
USR01449,SEL0083,2021-03-30,true,platinum
USR01449,SEL0098,2021-10-17,false,gold
USR00209,SEL0095,2023-03-29,false,bronze
USR00494,SEL0024,2022-10-28,true,silver
USR00494,SEL0054,2021-08-08,true,bronze
USR00494,SEL0045,2022-07-12,false,bronze
USR00922,SEL0078,2022-06-02,false,bronze
USR00922,SEL0035,2023-11-25,false,gold
USR00398,SEL0042,2020-12-25,true,silver
USR00220,SEL0073,2021-03-24,true,bronze
USR00220,SEL0084,2024-12-06,false,bronze
USR01400,SEL0012,2024-08-25,true,gold
USR01400,SEL0065,2025-11-19,false,gold
USR00625,SEL0052,2023-07-22,false,silver
USR00625,SEL0074,2023-09-12,true,platinum
USR00625,SEL0070,2021-12-09,true,bronze
USR00625,SEL0010,2025-11-12,false,bronze
USR01422,SEL0024,2024-06-18,false,silver
USR01422,SEL0047,2020-03-07,false,silver
USR01422,SEL0081,2024-03-08,true,gold
USR01422,SEL0080,2025-12-15,false,platinum
USR01457,SEL0089,2025-04-10,true,platinum
USR01462,SEL0001,2025-05-25,false,bronze
USR01462,SEL0059,2021-06-25,true,platinum
USR01462,SEL0005,2021-05-03,true,bronze
USR01462,SEL0008,2020-09-13,true,bronze
USR01392,SEL0069,2023-09-28,false,gold
USR01392,SEL0059,2020-09-07,true,silver
USR00469,SEL0003,2020-03-02,true,platinum
USR00469,SEL0066,2024-05-22,true,gold
USR00469,SEL0080,2025-01-11,true,gold
USR01235,SEL0029,2025-09-20,true,silver
USR01235,SEL0078,2025-01-02,true,silver
USR01235,SEL0052,2022-03-16,false,silver
USR01235,SEL0013,2024-01-21,false,gold
USR00735,SEL0030,2020-04-17,false,platinum
USR00362,SEL0051,2024-01-18,true,gold
USR00362,SEL0054,2023-12-30,true,bronze
USR00362,SEL0083,2021-09-29,true,silver
USR00362,SEL0099,2021-07-31,true,silver
USR01150,SEL0042,2025-12-05,false,platinum
USR01150,SEL0090,2023-10-16,true,silver
USR01150,SEL0086,2021-12-19,false,gold
USR01127,SEL0059,2021-10-17,false,platinum
USR01127,SEL0057,2021-09-27,true,platinum
USR01127,SEL0092,2025-04-12,false,silver
USR01127,SEL0064,2023-09-04,false,gold
USR00618,SEL0070,2024-02-21,true,gold
USR00618,SEL0062,2024-08-12,false,silver
USR01382,SEL0021,2024-03-11,false,silver
USR00060,SEL0030,2024-07-15,true,silver
USR00624,SEL0079,2023-11-19,true,gold
USR00624,SEL0009,2023-05-21,true,platinum
USR00624,SEL0088,2022-07-14,true,platinum
USR00736,SEL0070,2023-12-04,true,silver
USR00736,SEL0026,2023-01-09,true,platinum
USR00736,SEL0001,2023-05-26,true,silver
USR00736,SEL0071,2020-05-25,true,bronze
USR00901,SEL0093,2022-06-01,false,gold
USR00901,SEL0018,2020-10-25,true,gold
USR00901,SEL0067,2025-05-08,true,bronze
USR00499,SEL0058,2025-05-07,false,silver
USR00499,SEL0056,2022-02-24,false,silver
USR00499,SEL0044,2020-11-16,false,platinum
USR00499,SEL0003,2020-01-11,false,gold
USR00820,SEL0087,2021-12-02,false,silver
USR00820,SEL0021,2021-06-20,true,platinum
USR01384,SEL0086,2025-04-01,false,silver
USR01384,SEL0003,2024-11-27,false,gold
USR01203,SEL0074,2020-03-26,true,bronze
USR01203,SEL0014,2022-09-28,false,silver
USR01081,SEL0082,2025-01-03,false,platinum
USR01081,SEL0049,2025-07-27,true,platinum
USR01081,SEL0026,2022-12-06,false,platinum
USR00906,SEL0038,2022-11-15,true,bronze
USR00020,SEL0032,2024-10-18,true,silver
USR00020,SEL0069,2020-07-04,true,gold
USR00020,SEL0042,2023-05-24,false,gold
USR00020,SEL0090,2022-04-15,true,platinum
USR00554,SEL0009,2021-10-26,true,silver
USR00554,SEL0001,2022-06-12,false,bronze
USR00221,SEL0081,2023-07-29,false,gold
USR00387,SEL0098,2022-08-07,true,gold
USR00387,SEL0093,2021-07-02,true,silver
USR01367,SEL0054,2021-11-15,true,bronze
USR01189,SEL0009,2020-01-01,true,silver
USR01189,SEL0086,2020-11-26,true,gold
USR01189,SEL0054,2020-09-11,false,silver
USR00894,SEL0044,2022-05-03,true,bronze
USR00503,SEL0023,2025-01-04,false,platinum
USR00503,SEL0022,2024-07-29,false,silver
USR01134,SEL0090,2022-09-13,false,gold
USR01134,SEL0074,2021-09-26,true,bronze
USR00302,SEL0092,2021-04-21,true,platinum
USR00302,SEL0039,2021-02-04,true,bronze
USR00203,SEL0007,2022-12-25,true,gold
USR00203,SEL0070,2023-01-23,false,silver
USR01356,SEL0044,2025-07-31,true,gold
USR00298,SEL0003,2021-06-13,false,platinum
USR00298,SEL0089,2024-10-09,true,bronze
USR00298,SEL0097,2023-06-10,true,silver
USR00298,SEL0095,2020-08-25,true,platinum
USR00995,SEL0025,2023-10-02,false,gold
USR00995,SEL0065,2022-11-30,false,platinum
USR00995,SEL0061,2023-03-18,true,gold
USR00995,SEL0042,2025-08-07,true,bronze
USR00375,SEL0093,2024-11-19,true,platinum
USR00375,SEL0058,2020-06-15,true,bronze
USR01310,SEL0001,2022-08-15,true,platinum
USR01310,SEL0033,2024-12-27,true,platinum
USR01310,SEL0009,2025-05-20,true,gold
USR01117,SEL0001,2021-09-28,true,gold
USR01472,SEL0032,2020-10-07,true,gold
USR01472,SEL0007,2020-10-12,true,gold
USR01472,SEL0062,2020-12-15,true,bronze
USR01472,SEL0077,2025-06-03,false,silver
USR00898,SEL0035,2021-09-05,true,gold
USR00898,SEL0060,2020-03-05,true,silver
USR00898,SEL0063,2023-08-18,false,silver
USR00162,SEL0011,2020-05-07,true,gold
USR00458,SEL0065,2022-07-06,false,bronze
USR00501,SEL0044,2024-03-07,true,platinum
USR00501,SEL0035,2022-11-22,true,gold
USR00501,SEL0093,2025-01-17,false,gold
USR00501,SEL0089,2021-01-04,false,platinum
USR00637,SEL0032,2023-04-09,false,silver
USR00637,SEL0059,2025-04-23,true,silver
USR00637,SEL0023,2024-01-06,true,silver
USR00637,SEL0003,2022-02-12,false,silver
USR00738,SEL0071,2025-10-20,false,bronze
USR00738,SEL0035,2024-10-04,false,platinum
USR00738,SEL0079,2021-07-29,false,gold
USR01140,SEL0052,2021-06-01,false,silver
USR01140,SEL0065,2021-06-29,true,silver
USR00897,SEL0091,2021-06-28,false,silver
USR00897,SEL0038,2022-09-02,false,bronze
USR01154,SEL0042,2022-01-15,true,gold
USR01154,SEL0074,2021-09-11,false,silver
USR01154,SEL0032,2024-05-25,false,silver
USR01154,SEL0033,2022-11-30,false,bronze
USR00369,SEL0037,2020-07-03,false,gold
USR00559,SEL0040,2025-02-03,true,bronze
USR00559,SEL0061,2020-05-13,true,platinum
USR00559,SEL0036,2020-02-06,true,gold
USR00559,SEL0005,2024-10-06,true,bronze
USR01126,SEL0098,2021-05-03,true,platinum
USR01126,SEL0047,2020-10-30,false,silver
USR01126,SEL0029,2020-02-06,false,silver
USR01126,SEL0038,2021-08-09,true,gold
USR00548,SEL0056,2022-11-10,true,bronze
USR00548,SEL0059,2022-03-17,false,silver
USR00999,SEL0055,2024-09-20,false,gold
USR00999,SEL0094,2025-08-12,true,platinum
USR00999,SEL0032,2020-01-29,true,bronze
USR00248,SEL0076,2020-12-08,false,bronze
USR00248,SEL0041,2024-08-19,false,platinum
USR00248,SEL0019,2020-12-01,true,platinum
USR00704,SEL0088,2023-08-15,true,gold
USR00704,SEL0061,2024-10-09,false,silver
USR01335,SEL0045,2023-03-25,false,platinum
USR01335,SEL0094,2022-11-16,true,bronze
USR01335,SEL0082,2020-10-07,false,silver
USR00173,SEL0069,2021-09-22,true,gold
USR00402,SEL0092,2020-09-27,true,gold
USR00402,SEL0031,2021-04-14,true,gold
USR00402,SEL0001,2020-04-19,true,bronze
USR00094,SEL0100,2024-03-08,true,bronze
USR00890,SEL0001,2021-09-24,true,platinum
USR00890,SEL0068,2023-07-07,false,gold
USR00890,SEL0025,2025-12-20,false,gold
USR00890,SEL0021,2024-10-07,true,bronze
USR00590,SEL0001,2022-08-07,true,bronze
USR00277,SEL0100,2021-02-03,false,platinum
USR00277,SEL0041,2025-11-07,true,silver
USR00406,SEL0032,2020-06-11,true,silver
USR00602,SEL0023,2024-03-24,false,gold
USR00602,SEL0054,2022-12-25,true,gold
USR00602,SEL0058,2025-07-08,true,silver
USR01118,SEL0038,2022-07-25,true,gold
USR00913,SEL0008,2023-05-29,true,silver
USR00913,SEL0044,2024-12-09,true,gold
USR00913,SEL0006,2021-11-16,true,silver
USR00913,SEL0084,2021-02-21,false,silver
USR00800,SEL0087,2020-12-11,false,platinum
USR00483,SEL0043,2022-06-24,false,gold
USR00483,SEL0057,2024-01-19,false,bronze
USR00483,SEL0080,2023-09-19,true,bronze
USR00483,SEL0064,2022-01-31,true,platinum
USR00565,SEL0036,2024-08-20,false,silver
USR00099,SEL0087,2020-03-05,true,silver
USR00099,SEL0071,2022-02-08,false,bronze
USR00948,SEL0005,2023-02-06,true,platinum
USR00948,SEL0027,2025-09-29,true,bronze
USR00792,SEL0070,2023-08-12,false,gold
USR00792,SEL0075,2025-06-29,false,silver
USR01185,SEL0053,2022-06-27,false,platinum
USR01185,SEL0058,2020-04-03,true,silver
USR01185,SEL0062,2024-04-21,false,gold
USR01185,SEL0037,2023-06-10,false,gold
USR00303,SEL0064,2021-03-07,true,silver
USR00303,SEL0002,2022-04-11,false,bronze
USR00385,SEL0093,2023-05-20,true,bronze
USR00385,SEL0015,2023-09-22,true,platinum
USR00385,SEL0038,2021-04-06,true,platinum
USR01243,SEL0086,2022-03-21,false,gold
USR00254,SEL0085,2020-05-11,true,bronze
USR00254,SEL0059,2021-01-26,true,platinum
USR00254,SEL0052,2020-01-22,true,silver
USR00254,SEL0013,2022-01-02,false,bronze
USR01355,SEL0050,2023-05-22,false,gold
USR01355,SEL0085,2022-04-04,true,silver
USR01355,SEL0081,2025-09-02,false,gold
USR01001,SEL0026,2025-03-10,true,bronze
USR01001,SEL0004,2021-06-05,true,gold
USR01001,SEL0081,2023-12-25,true,platinum
USR01448,SEL0051,2022-05-20,false,silver
USR01448,SEL0008,2023-04-07,false,silver
USR01448,SEL0029,2022-02-21,true,platinum
