userId,productId,addedAt,quantity,savedForLater
USR00675,PRD01052,2024-01-20,1,false
USR01300,PRD01844,2022-09-25,2,false
USR01300,PRD00177,2023-02-27,2,false
USR01300,PRD02330,2024-09-14,2,false
USR01300,PRD00873,2025-07-09,2,true
USR00935,PRD00364,2023-01-30,1,true
USR00935,PRD01066,2022-04-04,1,false
USR00669,PRD00713,2025-04-21,1,false
USR00669,PRD01608,2024-08-13,1,false
USR00641,PRD01396,2024-11-06,2,false
USR00641,PRD02578,2023-05-13,2,false
USR00641,PRD02445,2023-05-17,3,false
USR00641,PRD02153,2025-06-19,3,false
USR01247,PRD00958,2024-03-06,3,false
USR00762,PRD02764,2024-03-08,2,false
USR00762,PRD02107,2022-01-04,3,false
USR00862,PRD01525,2023-08-22,3,true
USR00862,PRD00364,2024-08-28,1,false
USR00862,PRD00894,2024-07-14,1,false
USR00862,PRD01920,2023-05-18,3,true
USR00670,PRD00994,2024-06-19,2,false
USR00763,PRD01637,2025-10-24,1,false
USR00763,PRD00929,2022-10-17,3,false
USR00763,PRD01249,2025-12-26,3,false
USR00763,PRD02376,2024-03-23,2,false
USR00198,PRD00456,2025-10-19,2,true
USR00198,PRD01516,2022-04-20,1,true
USR00198,PRD02701,2024-02-05,3,false
USR00198,PRD02972,2022-07-30,3,false
USR00452,PRD01037,2024-02-05,2,false
USR00452,PRD02622,2022-08-21,1,false
USR00843,PRD01466,2022-04-27,3,false
USR01070,PRD01895,2024-11-20,3,true
USR00440,PRD00173,2025-08-08,3,true
USR00440,PRD01574,2022-04-19,2,false
USR00440,PRD01280,2024-09-23,2,false
USR00440,PRD00371,2022-02-08,3,false
USR00913,PRD02141,2025-10-10,1,true
USR01278,PRD01765,2025-05-08,1,false
USR01278,PRD02955,2024-04-24,3,false
USR00937,PRD00106,2023-05-10,3,false
USR00937,PRD00057,2022-01-19,1,false
USR00937,PRD01207,2023-05-02,1,false
USR01230,PRD00173,2023-09-01,2,true
USR01230,PRD00819,2022-12-27,2,false
USR01464,PRD01628,2023-05-05,2,false
USR01464,PRD01932,2024-06-12,3,false
USR00233,PRD00082,2024-03-29,1,false
USR00233,PRD00553,2025-08-09,2,false
USR00233,PRD00272,2022-12-06,1,false
USR00233,PRD02032,2022-07-07,2,false
USR00110,PRD00116,2023-02-20,1,false
USR00110,PRD01045,2023-11-24,2,true
USR00110,PRD00655,2023-03-06,2,false
USR00110,PRD02738,2023-01-25,3,false
USR00574,PRD02835,2025-01-01,1,true
USR00574,PRD02697,2025-01-09,1,true
USR00606,PRD00636,2025-02-13,3,false
USR00606,PRD02188,2022-12-20,2,false
USR00606,PRD02279,2022-08-22,3,false
USR01320,PRD00564,2025-12-28,3,false
USR01320,PRD00018,2023-07-21,3,false
USR00122,PRD01618,2023-02-21,3,true
USR00122,PRD00503,2023-04-09,2,false
USR00122,PRD01713,2024-02-07,3,false
USR00122,PRD00469,2022-05-02,2,false
USR00145,PRD01875,2024-02-24,2,true
USR00145,PRD02363,2025-02-28,1,true
USR01499,PRD02212,2024-06-26,3,true
USR00823,PRD01805,2025-10-21,1,false
USR00823,PRD00061,2025-03-18,2,false
USR01139,PRD01515,2022-08-31,1,false
USR00403,PRD00036,2024-08-16,3,false
USR00403,PRD01706,2025-09-14,1,false
USR00403,PRD02405,2023-10-25,3,false
USR00403,PRD02930,2024-10-22,1,true
USR00848,PRD00438,2022-10-30,2,false
USR00848,PRD02466,2022-11-05,2,false
USR00848,PRD00497,2023-07-14,3,false
USR01226,PRD01372,2022-03-21,3,false
USR00384,PRD01415,2025-12-05,2,false
USR00384,PRD02001,2023-05-22,3,false
USR00384,PRD02664,2022-06-25,3,false
USR00822,PRD00057,2023-04-10,1,false
USR00822,PRD01965,2022-10-17,2,true
USR00822,PRD00209,2024-05-03,2,false
USR00822,PRD00402,2024-08-21,3,false
USR01094,PRD00604,2023-12-27,3,true
USR01195,PRD00142,2022-04-19,2,true
USR00235,PRD01523,2024-03-04,2,false
USR00235,PRD01554,2024-11-07,2,false
USR00235,PRD00974,2025-02-10,1,true
USR00310,PRD02378,2023-12-28,3,false
USR00310,PRD01773,2024-07-04,1,true
USR00310,PRD00185,2022-08-04,1,false
USR00828,PRD00071,2025-10-29,2,false
USR00828,PRD00054,2025-05-13,3,false
USR00768,PRD00634,2025-10-02,3,false
USR00258,PRD01062,2022-03-23,2,false
USR00258,PRD00799,2022-09-11,2,true
USR00258,PRD01590,2024-11-19,3,false
USR00258,PRD01689,2023-08-28,3,true
USR00269,PRD02019,2023-03-02,1,false
USR00269,PRD01001,2022-04-05,2,false
USR00269,PRD01825,2023-09-15,3,false
USR00269,PRD00609,2025-06-18,1,false
USR00881,PRD00287,2025-11-27,3,false
USR00046,PRD02571,2023-02-27,2,false
USR00046,PRD01382,2025-08-24,1,false
USR00046,PRD01313,2023-09-11,1,false
USR00597,PRD01030,2025-08-29,2,true
USR00597,PRD00552,2023-08-23,2,false
USR00597,PRD01000,2022-03-11,1,true
USR00156,PRD01601,2023-09-15,2,false
USR00156,PRD01587,2022-01-20,1,true
USR01244,PRD01244,2024-05-15,2,false
USR01290,PRD03000,2022-02-19,1,true
USR01290,PRD01982,2025-05-02,2,false
USR01424,PRD01067,2025-03-10,3,false
USR00898,PRD00726,2023-01-10,3,true
USR00898,PRD02878,2024-03-26,2,false
USR01355,PRD00103,2025-05-12,1,false
USR01058,PRD01865,2025-07-13,2,false
USR00234,PRD00095,2023-06-04,1,false
USR00234,PRD01121,2024-09-03,1,false
USR00234,PRD01732,2024-11-07,1,false
USR00234,PRD01617,2023-07-30,3,true
USR00910,PRD00643,2025-08-21,1,false
USR00169,PRD00720,2023-03-10,2,false
USR00169,PRD02917,2024-01-30,2,false
USR00169,PRD00635,2023-12-30,2,false
USR00721,PRD01618,2023-12-22,3,true
USR00721,PRD01672,2023-04-01,1,false
USR00684,PRD00383,2024-04-06,2,false
USR00684,PRD02125,2023-08-21,3,false
USR00684,PRD01397,2023-03-21,2,false
USR00731,PRD01669,2025-08-12,3,true
USR00731,PRD00134,2023-04-24,2,true
USR00731,PRD02898,2024-04-10,3,false
USR01212,PRD01410,2022-03-14,3,false
USR01212,PRD01459,2025-10-20,1,false
USR01212,PRD00727,2025-04-21,3,false
USR01212,PRD02677,2025-04-04,1,false
USR00014,PRD02503,2024-09-28,2,true
USR00014,PRD00553,2025-04-23,3,true
USR01006,PRD01611,2025-05-20,2,false
USR01313,PRD01675,2023-08-21,3,false
USR01313,PRD01893,2024-10-04,1,true
USR00595,PRD02548,2024-05-12,3,false
USR00595,PRD00624,2023-09-27,1,false
USR00595,PRD00299,2025-02-06,1,false
USR00739,PRD01325,2022-07-01,2,true
USR00650,PRD02037,2023-09-20,3,false
USR00650,PRD02157,2024-11-26,1,true
USR00650,PRD02873,2022-03-23,2,false
USR00221,PRD02440,2025-06-10,1,true
USR00221,PRD00354,2022-12-16,3,false
USR00038,PRD01694,2022-05-05,1,false
USR00038,PRD01074,2023-05-18,3,true
USR00038,PRD01411,2024-07-22,2,false
USR00038,PRD01421,2022-05-19,1,false
USR01022,PRD00857,2024-02-13,1,false
USR01022,PRD00040,2024-09-23,2,true
USR01022,PRD00847,2022-05-22,1,true
USR00869,PRD00824,2024-08-26,2,false
USR00869,PRD00515,2023-11-12,2,false
USR00869,PRD00912,2024-07-15,3,false
USR00857,PRD02993,2025-06-08,1,false
USR00857,PRD01751,2024-07-17,2,true
USR00857,PRD00836,2022-06-20,2,true
USR00743,PRD00908,2022-03-06,1,false
USR01482,PRD01812,2022-11-13,1,true
USR01482,PRD00068,2024-08-09,1,false
USR01482,PRD02044,2022-12-22,1,false
USR01482,PRD00520,2025-11-10,3,true
USR00458,PRD00041,2025-06-21,2,true
USR00458,PRD00546,2023-07-31,2,false
USR00083,PRD02717,2023-01-12,2,false
USR01071,PRD00963,2024-03-27,2,false
USR01071,PRD00726,2024-04-08,3,false
USR01071,PRD01382,2022-01-02,3,false
USR00152,PRD01019,2025-07-26,3,false
USR00152,PRD01738,2025-06-23,3,false
USR00152,PRD01750,2022-02-10,3,false
USR00152,PRD01216,2024-10-18,2,true
USR01421,PRD00091,2022-04-24,2,false
USR00972,PRD00008,2022-10-18,1,false
USR00972,PRD02104,2024-02-01,1,false
USR00796,PRD01072,2023-05-30,1,false
USR00796,PRD02344,2022-11-24,3,false
USR00796,PRD01471,2023-04-28,3,false
USR01154,PRD01212,2022-10-17,1,false
USR01154,PRD01127,2022-07-31,3,false
USR01154,PRD01059,2023-01-28,3,false
USR01154,PRD00482,2022-08-29,2,true
USR00468,PRD02968,2023-09-02,1,false
USR00402,PRD02679,2022-05-11,2,false
USR00402,PRD01167,2023-03-14,3,false
USR01073,PRD00806,2023-08-30,1,false
USR01073,PRD00784,2022-03-11,1,false
USR01073,PRD01819,2024-08-13,3,false
USR00469,PRD02345,2022-01-24,2,false
USR00896,PRD00904,2025-08-10,2,true
USR01364,PRD02369,2022-01-05,2,false
USR01364,PRD02062,2023-05-27,3,false
USR00023,PRD00556,2025-11-18,1,false
USR00737,PRD02678,2022-06-12,1,false
USR01104,PRD02512,2025-08-18,2,false
USR01104,PRD02298,2022-02-22,2,true
USR01104,PRD02497,2022-04-06,1,false
USR01104,PRD01424,2022-10-03,2,false
USR00328,PRD02458,2025-01-21,3,false
USR00328,PRD01784,2024-09-05,2,false
USR00328,PRD01091,2023-06-02,1,true
USR00546,PRD00282,2024-07-23,1,false
USR00546,PRD02783,2024-12-04,3,false
USR00430,PRD01583,2024-06-05,2,false
USR00430,PRD01996,2024-07-06,2,false
USR00379,PRD00240,2024-01-31,1,false
USR00379,PRD00244,2023-11-12,1,true
USR00638,PRD00173,2022-06-07,1,false
USR01043,PRD00843,2022-12-29,2,true
USR01043,PRD00964,2025-06-03,2,false
USR01043,PRD02793,2023-04-09,1,false
USR01384,PRD01713,2023-03-28,1,true
USR01384,PRD00242,2025-07-07,2,true
USR01384,PRD02739,2023-08-18,2,false
USR01384,PRD02063,2025-11-19,3,true
USR01052,PRD00551,2024-01-05,2,false
USR00264,PRD00207,2024-02-27,1,true
USR00264,PRD01889,2023-05-18,3,false
USR00647,PRD00960,2022-03-19,2,false
USR00647,PRD00271,2024-09-06,2,false
USR01442,PRD00396,2022-06-26,2,true
USR01442,PRD00903,2024-12-05,3,false
USR01442,PRD02213,2024-05-14,3,true
USR00879,PRD01058,2024-10-04,3,true
USR00879,PRD01086,2023-10-14,1,false
USR00879,PRD00549,2022-05-07,3,false
USR00879,PRD00406,2025-03-13,1,false
USR00396,PRD01013,2023-12-22,3,true
USR00056,PRD00480,2024-07-27,2,false
USR00987,PRD00457,2025-07-22,2,false
USR00987,PRD01064,2022-04-17,2,true
USR00987,PRD01199,2025-05-09,3,false
USR00987,PRD00834,2024-01-27,3,false
USR00413,PRD00658,2022-09-26,3,false
USR00413,PRD00753,2024-06-16,2,false
USR00413,PRD01492,2023-02-12,1,false
USR00030,PRD02593,2022-12-25,1,false
USR00030,PRD00201,2024-04-17,3,true
USR00603,PRD02164,2024-05-24,1,true
USR00603,PRD02152,2025-12-22,2,true
USR00603,PRD02553,2022-02-12,1,true
USR00603,PRD00433,2025-01-31,2,false
USR01269,PRD00661,2025-10-18,3,false
USR00781,PRD02194,2024-01-02,2,false
USR00212,PRD00368,2025-02-17,3,false
USR01167,PRD01678,2025-06-20,3,false
USR01167,PRD01941,2024-03-14,3,false
USR00277,PRD01618,2023-07-09,3,false
USR00277,PRD00193,2024-11-23,3,false
USR00540,PRD02379,2023-10-06,2,false
USR00540,PRD00920,2024-08-29,3,true
USR00540,PRD01134,2023-09-08,1,true
USR00540,PRD02820,2024-11-07,3,false
USR00172,PRD01504,2025-06-18,1,true
USR00172,PRD02852,2022-01-06,2,false
USR00172,PRD02961,2023-03-24,1,false
USR00172,PRD02631,2023-06-14,1,false
USR00090,PRD02924,2023-03-19,2,true
USR00090,PRD01100,2022-06-29,2,false
USR00978,PRD01164,2024-01-02,1,false
USR00978,PRD02185,2024-05-15,2,true
USR00978,PRD02492,2024-07-21,2,false
USR00978,PRD01892,2024-08-09,2,false
USR00209,PRD02790,2023-09-17,1,false
USR00999,PRD02720,2022-11-30,2,false
USR00999,PRD02418,2022-09-13,1,false
USR00999,PRD01555,2022-12-09,1,true
USR00999,PRD02067,2022-08-12,1,false
USR00486,PRD02557,2023-09-06,2,false
USR00486,PRD02833,2023-11-22,2,false
USR00486,PRD02489,2025-10-14,2,false
USR00005,PRD02324,2025-08-14,1,false
USR00557,PRD01396,2022-09-03,2,true
USR00290,PRD00315,2024-05-25,3,true
USR00290,PRD00978,2022-10-09,2,true
USR00290,PRD01596,2025-05-10,1,false
USR00290,PRD00250,2025-07-13,1,false
USR00490,PRD02756,2022-12-09,3,false
USR00490,PRD01332,2025-05-13,3,false
USR00490,PRD01817,2025-02-06,3,false
USR01466,PRD02916,2024-04-03,1,true
USR01251,PRD02260,2024-02-22,1,false
USR01251,PRD02922,2023-04-16,1,false
USR01251,PRD00885,2022-06-20,3,true
USR00779,PRD01187,2025-12-26,2,false
USR00779,PRD01972,2024-10-14,2,false
USR00779,PRD02465,2022-10-17,2,true
USR00779,PRD01591,2023-10-07,3,false
USR00249,PRD00465,2022-11-04,1,false
USR00249,PRD02157,2023-10-07,1,false
USR00311,PRD02185,2022-02-24,1,false
USR00311,PRD01083,2025-09-25,2,false
USR00582,PRD01259,2025-08-08,2,false
USR00582,PRD00609,2025-07-03,3,false
USR00582,PRD02118,2025-02-03,1,true
USR01092,PRD01671,2025-07-19,1,false
USR01092,PRD01059,2023-12-18,3,false
USR01092,PRD02870,2022-01-11,2,false
USR01092,PRD02008,2024-07-22,3,false
USR01423,PRD02816,2025-07-22,3,false
USR00969,PRD01405,2022-08-27,1,true
USR00969,PRD02465,2025-07-21,3,false
USR01390,PRD02455,2024-11-22,3,false
USR01390,PRD01663,2024-10-09,3,false
USR01390,PRD00637,2024-09-14,3,true
USR00262,PRD02254,2024-05-09,2,true
USR01100,PRD01417,2023-07-12,1,false
USR00460,PRD01836,2024-05-22,3,false
USR00460,PRD01973,2025-03-05,2,true
USR00460,PRD00465,2022-12-11,3,false
USR00283,PRD00572,2022-12-27,1,true
USR00283,PRD02044,2023-08-22,1,false
USR00800,PRD01988,2024-09-05,3,false
USR00800,PRD02792,2024-09-04,2,false
USR00800,PRD02008,2022-04-05,2,false
USR00476,PRD01740,2024-12-18,1,false
USR00991,PRD00121,2024-02-26,1,false
USR00991,PRD02657,2023-11-20,1,false
USR00991,PRD01282,2022-12-19,2,true
USR01048,PRD00410,2025-08-08,1,false
USR01048,PRD01795,2025-10-24,3,true
USR01048,PRD01281,2025-04-23,1,false
USR01201,PRD00502,2025-01-24,2,false
USR01201,PRD02874,2023-01-02,1,true
USR01201,PRD02194,2024-04-26,1,true
USR01201,PRD01217,2025-07-27,2,true
USR00177,PRD01929,2022-09-22,2,false
USR00177,PRD01701,2023-12-28,3,false
USR00177,PRD00457,2024-05-20,1,false
USR00177,PRD00214,2023-01-03,1,false
USR00446,PRD00259,2023-06-19,1,false
USR00446,PRD00805,2023-12-15,2,true
USR00716,PRD01102,2025-06-13,2,true
USR01194,PRD02814,2023-09-16,2,false
USR00114,PRD00893,2024-11-22,1,false
USR00114,PRD02714,2024-07-27,3,false
USR00114,PRD00267,2022-06-07,1,false
USR00657,PRD02289,2023-03-29,2,false
USR00657,PRD00450,2022-01-16,3,false
USR00861,PRD00307,2025-01-04,2,false
USR00861,PRD00071,2022-09-07,3,false
USR00861,PRD01717,2023-12-03,2,false
USR00861,PRD00880,2023-09-28,1,false
USR01068,PRD02671,2024-01-30,2,true
USR01068,PRD00795,2025-07-28,2,false
USR01353,PRD02688,2025-01-23,3,false
USR01353,PRD01119,2023-08-25,2,false
USR00050,PRD00305,2022-09-30,3,true
USR00050,PRD00375,2025-09-20,1,false
USR00539,PRD00497,2023-07-14,3,false
USR00539,PRD02034,2024-08-18,1,false
USR00591,PRD00025,2023-11-28,1,false
USR00741,PRD00374,2023-02-22,1,false
USR00741,PRD00546,2024-06-02,3,false
USR00560,PRD01174,2024-05-13,3,true
USR00560,PRD01149,2025-11-02,2,false
USR01090,PRD00182,2022-02-13,1,false
USR00267,PRD02814,2025-04-24,2,true
USR00267,PRD01619,2023-12-02,3,true
USR00963,PRD01024,2023-04-01,3,false
USR00369,PRD02568,2023-07-14,2,false
USR00369,PRD02929,2023-07-29,2,false
USR00489,PRD02612,2025-04-19,1,false
USR00489,PRD01565,2023-03-25,2,false
USR00489,PRD01951,2025-07-29,2,false
USR00078,PRD01667,2025-08-24,1,false
USR00078,PRD00453,2023-05-14,2,false
USR00831,PRD00345,2024-10-03,3,false
USR00527,PRD02597,2023-03-22,2,false
USR00527,PRD01922,2024-07-21,1,false
USR00527,PRD02774,2025-12-28,3,false
USR00819,PRD02896,2022-10-16,3,false
USR00819,PRD00917,2024-02-23,1,false
USR01413,PRD02766,2023-04-09,1,true
USR01413,PRD00894,2024-07-15,2,false
USR01309,PRD00624,2022-12-10,2,false
USR01309,PRD01161,2022-10-16,1,false
USR01017,PRD01213,2024-05-06,1,true
USR01017,PRD00327,2023-05-27,3,false
USR01017,PRD01019,2023-10-29,1,false
USR00313,PRD00881,2023-12-13,1,false
USR00092,PRD02156,2025-09-30,2,true
USR00092,PRD00716,2024-07-24,3,false
USR00092,PRD02715,2024-04-15,2,false
USR01350,PRD00123,2025-01-02,3,false
USR01350,PRD02334,2025-09-04,2,false
USR01350,PRD00137,2024-03-01,3,true
USR01350,PRD00568,2025-08-07,3,false
USR00916,PRD00375,2022-02-09,2,false
USR00916,PRD00022,2023-02-25,3,true
USR00916,PRD01591,2023-11-18,1,false
USR00916,PRD02722,2023-05-15,1,false
USR00804,PRD01697,2025-11-06,3,true
USR01066,PRD02674,2024-11-14,3,false
USR01066,PRD00807,2023-01-18,1,false
USR00383,PRD02046,2025-06-20,2,false
USR00383,PRD00221,2024-03-07,2,true
USR00383,PRD01423,2022-01-03,1,false
USR00563,PRD02857,2022-12-24,2,false
USR00563,PRD02038,2023-11-07,3,false
USR00563,PRD00001,2025-04-23,1,false
USR00563,PRD01058,2022-06-07,1,false
USR01366,PRD02652,2025-03-03,3,false
USR01366,PRD01354,2023-09-14,1,false
USR01366,PRD00790,2022-06-19,3,false
USR01366,PRD00154,2025-06-16,2,false
USR00556,PRD02472,2025-09-08,2,false
USR00556,PRD01650,2024-11-07,3,false
USR00556,PRD01150,2025-08-08,1,false
USR00549,PRD00424,2024-12-23,1,false
USR00549,PRD00293,2025-12-20,3,false
USR01223,PRD02701,2025-04-08,1,false
USR00918,PRD01788,2025-08-01,2,false
USR00918,PRD00386,2024-10-19,3,false
USR00918,PRD01055,2023-05-08,3,false
USR00918,PRD00188,2024-09-12,1,true
USR01392,PRD00472,2024-06-10,1,false
USR01392,PRD02414,2022-08-25,1,false
USR00815,PRD02164,2023-09-15,3,false
USR00485,PRD00690,2024-10-17,3,false
USR00485,PRD00185,2024-10-04,3,false
USR01156,PRD00205,2024-06-14,2,false
USR00266,PRD00901,2024-01-24,2,false
USR00266,PRD00600,2022-11-20,2,false
USR00576,PRD02549,2024-11-09,3,false
USR00576,PRD01058,2022-04-21,3,true
USR01453,PRD00405,2024-04-07,1,true
USR00417,PRD01420,2023-03-02,1,false
USR00417,PRD01434,2023-06-24,1,true
USR00417,PRD02963,2024-07-16,2,false
USR00931,PRD01377,2025-07-27,2,false
USR01485,PRD02465,2025-02-02,2,true
USR01485,PRD02967,2025-08-30,1,true
USR01485,PRD01887,2023-02-18,2,true
USR01485,PRD00103,2024-08-24,2,true
USR00906,PRD02611,2022-11-17,1,false
USR00678,PRD01559,2023-09-09,3,false
USR00678,PRD01861,2023-11-29,3,false
USR00678,PRD00189,2024-04-27,1,false
USR00678,PRD01713,2022-06-12,2,true
USR00418,PRD02102,2025-03-14,2,false
USR00418,PRD01420,2022-12-18,3,true
USR00418,PRD01217,2023-03-10,2,false
USR00418,PRD02278,2022-10-06,1,false
USR00500,PRD01847,2023-10-24,2,false
USR01074,PRD02961,2023-02-13,2,false
USR01074,PRD00178,2024-07-20,1,false
USR01074,PRD00483,2023-01-24,3,false
USR01074,PRD01234,2025-09-19,2,false
USR00812,PRD01924,2024-04-25,1,false
USR00812,PRD01931,2023-11-06,2,false
USR00299,PRD00706,2025-06-30,1,false
USR00299,PRD01950,2024-01-22,3,false
USR00701,PRD01946,2025-06-11,2,false
USR00701,PRD02152,2024-11-22,2,true
USR00701,PRD01775,2023-07-31,2,true
USR00701,PRD02919,2023-04-21,1,true
USR00027,PRD02979,2023-03-27,2,false
USR00027,PRD02623,2024-01-30,3,false
USR00583,PRD01875,2024-03-01,1,true
USR00583,PRD01830,2022-12-15,3,true
USR00583,PRD02519,2025-01-18,1,true
USR00583,PRD02331,2024-10-22,1,false
USR00225,PRD00354,2024-06-07,2,false
USR00225,PRD01701,2024-10-28,3,false
USR00555,PRD01833,2024-01-05,2,false
USR00555,PRD02561,2022-06-11,1,false
USR00016,PRD02779,2022-01-15,3,false
USR00075,PRD02077,2022-05-21,2,false
USR00075,PRD02082,2022-12-12,2,false
USR00075,PRD00921,2023-06-10,2,true
USR00075,PRD02594,2024-06-01,3,false
USR00695,PRD00218,2023-11-25,2,true
USR00749,PRD01381,2022-10-14,1,false
USR00749,PRD01459,2024-08-03,3,false
USR00186,PRD02695,2023-08-08,3,true
USR00186,PRD01582,2023-05-05,2,true
USR00186,PRD01793,2022-11-06,3,false
USR00186,PRD02035,2022-05-30,2,false
USR01059,PRD02577,2023-07-12,3,false
USR01059,PRD02533,2025-12-16,3,false
USR01059,PRD01176,2023-09-25,2,false
USR01190,PRD01055,2023-05-03,1,false
USR01190,PRD01117,2023-06-10,3,false
USR00784,PRD00535,2023-04-18,3,true
USR00784,PRD02819,2022-09-30,3,false
USR00784,PRD02322,2024-11-01,2,false
USR01298,PRD02741,2024-09-04,1,false
USR01298,PRD02331,2025-01-26,1,false
USR01298,PRD00548,2025-03-21,3,false
USR01298,PRD00303,2023-05-26,2,true
USR01267,PRD00776,2023-12-16,3,false
USR01267,PRD02756,2025-10-01,3,false
USR00751,PRD00743,2024-09-14,2,false
USR00751,PRD01901,2022-08-11,3,false
USR00751,PRD02506,2024-02-11,1,true
USR01352,PRD02483,2025-05-25,1,false
USR01352,PRD02307,2025-01-20,1,false
USR00217,PRD02393,2024-03-05,2,false
USR00217,PRD00359,2023-01-23,3,false
USR00217,PRD00189,2025-10-20,3,false
USR00217,PRD01887,2022-12-21,3,false
USR01486,PRD00560,2024-08-02,2,false
USR01184,PRD01316,2023-09-07,2,false
USR01009,PRD01735,2022-07-05,3,true
USR00630,PRD02157,2022-09-06,1,false
USR00630,PRD00978,2024-09-21,3,false
USR00630,PRD01094,2023-04-09,1,true
USR00207,PRD01025,2023-04-03,1,true
USR00166,PRD00246,2025-11-24,1,true
USR00166,PRD02195,2025-07-27,3,false
USR00364,PRD02981,2023-12-08,3,false
USR00364,PRD00119,2022-12-23,3,false
USR00364,PRD00816,2023-12-10,3,false
USR00364,PRD01965,2022-06-01,2,false
USR01296,PRD00209,2022-07-29,1,false
USR01296,PRD00859,2025-09-10,2,false
USR01296,PRD00524,2023-06-30,3,false
USR00291,PRD00197,2025-10-05,2,false
USR00291,PRD01735,2023-03-24,2,true
USR00291,PRD02593,2023-06-08,1,false
USR01385,PRD01316,2022-11-01,2,true
USR01385,PRD02573,2024-12-24,1,false
USR00667,PRD01688,2025-03-02,3,false
USR01429,PRD01408,2023-04-19,2,false
USR00882,PRD02837,2025-02-09,2,false
USR00882,PRD01970,2023-10-01,1,false
USR00138,PRD00368,2024-09-03,3,false
USR00138,PRD01092,2022-07-20,1,false
USR00138,PRD00737,2025-10-19,3,false
USR00059,PRD00993,2025-01-12,1,false
USR00059,PRD02163,2024-06-29,2,false
USR00059,PRD00840,2022-11-24,1,true
USR00059,PRD00044,2024-06-24,1,false
USR00615,PRD02791,2023-08-27,2,true
USR00032,PRD00131,2024-09-15,2,false
USR00032,PRD01263,2025-04-30,1,false
USR00032,PRD02800,2023-10-18,1,false
USR00689,PRD02018,2025-10-27,1,false
USR00689,PRD00209,2024-02-27,3,false
USR00376,PRD00086,2023-11-15,3,false
USR00376,PRD01262,2025-12-03,2,false
USR00376,PRD01479,2023-02-23,2,false
USR01284,PRD00848,2023-02-11,3,false
USR00780,PRD02123,2025-06-02,2,true
USR00780,PRD00646,2025-06-16,3,false
USR01301,PRD01529,2025-07-19,1,false
USR01301,PRD01279,2024-10-20,2,false
USR01301,PRD02877,2024-07-28,3,true
USR01301,PRD02710,2025-02-07,1,true
USR00244,PRD01938,2024-05-13,1,false
USR00244,PRD02706,2024-09-18,3,true
USR00244,PRD01481,2024-11-05,1,true
USR00244,PRD02659,2022-07-25,1,false
USR01415,PRD00263,2022-02-19,2,true
USR01415,PRD02407,2024-01-17,2,true
USR01415,PRD01177,2024-02-19,1,true
USR01415,PRD02712,2025-10-06,1,true
USR00015,PRD02774,2025-10-06,3,false
USR00015,PRD02943,2022-08-03,3,false
USR00015,PRD00019,2025-01-02,3,false
USR00015,PRD00079,2022-05-12,1,false
USR00904,PRD02765,2023-08-28,1,true
USR00904,PRD01363,2024-06-04,3,false
USR00904,PRD00204,2024-11-10,2,true
USR00904,PRD01865,2025-04-10,3,false
USR00062,PRD01263,2025-10-01,3,false
USR00062,PRD01217,2023-11-30,1,true
USR00062,PRD01870,2022-04-05,2,false
USR00062,PRD02364,2023-03-05,2,false
USR00108,PRD02127,2022-11-06,2,false
USR00108,PRD01664,2024-01-13,2,false
USR00108,PRD02863,2022-07-24,3,false
USR00108,PRD00135,2024-07-23,3,false
USR00270,PRD01433,2022-07-21,1,false
USR00270,PRD02784,2025-03-16,3,false
USR00270,PRD02130,2023-11-18,3,false
USR00270,PRD01193,2024-06-02,3,false
USR00775,PRD01454,2024-05-31,3,false
USR00775,PRD01416,2024-06-08,2,false
USR00775,PRD02194,2022-11-15,2,false
USR01395,PRD01473,2022-12-24,1,false
USR00761,PRD00998,2023-05-04,2,false
USR00761,PRD00790,2024-12-06,3,false
USR00761,PRD00585,2022-06-22,1,true
USR00761,PRD01387,2024-01-29,2,true
USR00852,PRD00836,2023-09-10,2,false
USR00852,PRD01142,2024-07-22,1,false
USR00852,PRD00817,2025-10-08,2,false
USR01272,PRD01328,2022-10-27,1,false
USR00788,PRD00610,2023-05-04,2,true
USR00788,PRD00976,2023-11-13,1,false
USR00788,PRD01684,2025-09-08,3,false
USR01474,PRD02672,2023-01-30,1,false
USR01474,PRD00208,2024-07-29,1,false
USR01474,PRD01912,2023-01-14,1,true
USR01474,PRD00077,2024-07-27,3,true
USR00827,PRD02784,2022-08-29,1,true
USR00827,PRD02496,2025-08-25,2,false
USR00827,PRD01921,2022-01-26,3,false
USR00827,PRD02362,2023-10-03,1,true
USR00766,PRD00724,2025-08-06,1,false
USR00766,PRD02485,2023-01-17,3,true
USR00526,PRD01599,2023-10-30,2,false
USR00526,PRD01706,2024-04-27,1,false
USR00526,PRD01854,2022-02-06,1,true
USR01060,PRD00601,2025-02-05,1,false
USR01060,PRD02442,2022-09-25,2,true
USR00036,PRD00469,2023-06-04,1,true
USR00036,PRD01588,2023-06-22,3,true
USR00036,PRD00997,2025-12-24,2,false
USR00623,PRD01237,2025-05-16,2,false
USR00885,PRD00466,2024-10-27,2,false
USR00885,PRD01669,2024-10-19,2,false
USR00885,PRD01195,2023-07-09,2,false
USR01166,PRD02761,2025-02-20,2,false
USR00185,PRD00385,2022-11-17,2,false
USR00185,PRD01637,2024-11-28,2,true
USR00185,PRD02641,2023-02-23,3,true
USR01217,PRD02346,2022-03-08,3,false
USR01217,PRD01571,2022-10-14,3,false
USR01217,PRD01539,2023-05-26,2,false
